scenario,model,seed,eval_episodes,policy_type,is_trainable,family,dt_aware,cell_kinds,hidden_dim,num_heads,parameter_count,param_error_frac,train_steps,declared_train_steps,num_updates,total_gradient_steps,max_first_epoch_ratio_deviation,final_policy_loss,final_value_loss,final_approx_kl,final_clip_fraction,final_explained_variance,mean_eval_return_untrained,mean_eval_return_trained,wall_train_seconds,wall_eval_seconds,eval_action_histogram_entropy,mean_action_histogram_entropy,mean_background_fairness,mean_collision_rate,mean_episode_return,mean_eval_return,mean_mean_dt,mean_num_background_users_mean,mean_policy_entropy_nats,mean_sim_time,mean_spectrum_utilization,mean_steps,mean_success_rate,num_eval_episodes,std_action_histogram_entropy,std_background_fairness,std_collision_rate,std_episode_return,std_mean_dt,std_num_background_users_mean,std_policy_entropy_nats,std_sim_time,std_spectrum_utilization,std_steps,std_success_rate,untrained_eval_action_histogram_entropy,untrained_mean_action_histogram_entropy,untrained_mean_background_fairness,untrained_mean_collision_rate,untrained_mean_episode_return,untrained_mean_eval_return,untrained_mean_mean_dt,untrained_mean_num_background_users_mean,untrained_mean_policy_entropy_nats,untrained_mean_sim_time,untrained_mean_spectrum_utilization,untrained_mean_steps,untrained_mean_success_rate,untrained_num_eval_episodes,untrained_std_action_histogram_entropy,untrained_std_background_fairness,untrained_std_collision_rate,untrained_std_episode_return,untrained_std_mean_dt,untrained_std_num_background_users_mean,untrained_std_policy_entropy_nats,untrained_std_sim_time,untrained_std_spectrum_utilization,untrained_std_steps,untrained_std_success_rate,wall_seconds
irregular_dt,ppo_mlp,19,32,neural,True,memoryless,False,mlp+mlp,77,0,40280,0.007,10240,10240,10,240,0.0,-0.003045111040895184,50.935590744018555,0.003646751370979473,0.023763020833333332,8.285045623779297e-06,-51.352284720514845,-50.416692135315756,5.918771109998488,1.508238225000241,0.5966046973668675,0.5966046973668675,0.9454466321939567,0.646484375,-50.416692135315756,-50.416692135315756,1.0285036952430835,4.0,2.011105695273727,65.82423649555734,0.1480218227735882,64.0,0.353515625,32.0,0.09973363426034128,0.06191498963697707,0.11143087363746806,19.865744209908737,0.08550358825977107,0.0,0.0003429903600697264,5.472229648625348,0.05019736223944781,0.0,0.11143087363746806,0.6726552692723043,0.6726552692723043,0.9542566778702819,0.65234375,-51.352284720514845,-51.352284720514845,1.0285036952430835,4.0,2.0447809554170817,65.82423649555734,0.1469321598908997,64.0,0.34765625,32.0,0.07672629227837201,0.05343995714770392,0.09135949659005078,16.46209055075869,0.08550358825977107,0.0,0.0017648792116514765,5.472229648625348,0.044624152495822376,0.0,0.09135949659005078,7.5020174349992885
irregular_dt,ppo_mlp,23,32,neural,True,memoryless,False,mlp+mlp,77,0,40280,0.007,10240,10240,10,240,0.0,-0.007951716892421246,44.105673948923744,0.007645982540755843,0.10319010416666667,-8.106231689453125e-06,-49.11686159210349,-49.11686159210349,5.860025666999718,1.4555997579991526,0.0,0.0,0.9408238747095798,0.64013671875,-49.11686159210349,-49.11686159210349,1.0233309311010843,4.0,2.035592838190496,65.4931795904694,0.15037416316403243,64.0,0.35986328125,32.0,0.0,0.03694295286163517,0.13104781063132892,23.90955802285128,0.08268082764057541,0.0,0.0016403587079895205,5.291572968996827,0.06435735323834398,0.0,0.13104781063132892,0.0,0.0,0.9408238747095798,0.64013671875,-49.11686159210349,-49.11686159210349,1.0233309311010843,4.0,2.013237898470834,65.4931795904694,0.15037416316403243,64.0,0.35986328125,32.0,0.0,0.03694295286163517,0.13104781063132892,23.90955802285128,0.08268082764057541,0.0,0.0041818006878477955,5.291572968996827,0.06435735323834398,0.0,0.13104781063132892,7.387091960001271
irregular_dt,ppo_mlp,41,32,neural,True,memoryless,False,mlp+mlp,77,0,40280,0.007,10240,10240,10,240,0.0,-0.0031659476614246764,59.36442677179972,0.004457763784254591,0.07242838541666667,-8.225440979003906e-06,-57.27530621965741,-52.894844806579684,5.758875904997694,1.4513440130031086,0.0,0.0,0.9453316698894649,0.6611328125,-52.894844806579684,-52.894844806579684,1.0182117276271203,4.0,1.9721033923560753,65.1655505681357,0.14326223986220882,64.0,0.3388671875,32.0,0.0,0.03021711585049965,0.11883204787862298,22.252165361533606,0.08964360143413935,0.0,0.00048773889812536497,5.737190491784914,0.059051427564574765,0.0,0.11883204787862298,0.7180381694136198,0.7180381694136198,0.9457951940911358,0.6796875,-57.27530621965741,-57.27530621965741,1.0182117276271203,4.0,2.0499459033599123,65.1655505681357,0.12722291450702572,64.0,0.3203125,32.0,0.17298457738035333,0.03245235149761236,0.10004881620988826,17.619954526066707,0.08964360143413935,0.0,0.0013567643151717395,5.737190491784914,0.04423091529528869,0.0,0.10004881620988826,7.290491306997865
irregular_dt,ppo_mlp,89,32,neural,True,memoryless,False,mlp+mlp,77,0,40280,0.007,10240,10240,10,240,0.0,-0.005471329088322818,51.59280443191528,0.005791071812078978,0.07405598958333333,2.384185791015625e-06,-38.544995219846754,-44.55818890388646,6.037135694998142,1.544349666004564,0.0,0.0,0.9411725930934132,0.61279296875,-44.55818890388646,-44.55818890388646,1.04518777612895,4.0,1.9832019623718224,66.8920176722528,0.16223060225437944,64.0,0.38720703125,32.0,0.0,0.051489330501400664,0.12644033304944777,23.60326482408443,0.10176456197785476,0.0,0.0003774369787170488,6.512931966582705,0.06580939766367129,0.0,0.12644033304944777,0.6467588842836094,0.6467588842836094,0.9487462366872341,0.5751953125,-38.544995219846754,-38.544995219846754,1.04518777612895,4.0,2.0579852256923914,66.8920176722528,0.18089140666913467,64.0,0.4248046875,32.0,0.08147648890694958,0.035748497670751916,0.11364687090760503,20.90430191782867,0.10176456197785476,0.0,0.0015677734722244908,6.512931966582705,0.05828175331367065,0.0,0.11364687090760503,7.6567592739993415
irregular_dt,ppo_mlp,101,32,neural,True,memoryless,False,mlp+mlp,77,0,40280,0.007,10240,10240,10,240,0.0,-0.004080380157878001,48.574909369150795,0.00502107596063676,0.056640625,1.8477439880371094e-06,-41.423792237267364,-51.45144906712816,5.805637887999183,1.5089115729970217,0.0,0.0,0.9334295207170178,0.6513671875,-51.45144906712816,-51.45144906712816,1.045312391178958,4.0,1.8935395020525903,66.89999303545332,0.14966245112939178,64.0,0.3486328125,32.0,0.0,0.053319439159947545,0.12318243400883035,22.937347631750498,0.09911901298567496,0.0,0.0011262925679812984,6.343616831083193,0.05975480515677975,0.0,0.12318243400883035,0.7132385325362167,0.7132385325362167,0.9603404432877503,0.59912109375,-41.423792237267364,-41.423792237267364,1.045312391178958,4.0,2.046541759860702,66.89999303545332,0.17536091730699804,64.0,0.40087890625,32.0,0.056702531971874345,0.028657038571228612,0.09436722072850541,17.09313473579707,0.09911901298567496,0.0,0.003346296350179506,6.343616831083193,0.048341963962370234,0.0,0.09436722072850541,7.386678324000968
