round,communication_bytes,communication_megabytes,local_mean_background_fairness,local_mean_collision_rate,local_mean_episode_reward,local_mean_policy_entropy,local_mean_spectrum_utilization,local_mean_steps,local_mean_success_rate,local_mean_wall_clock_proxy_time,mean_background_fairness,std_background_fairness,mean_collision_rate,std_collision_rate,mean_episode_length,std_episode_length,mean_episode_reward,std_episode_reward,mean_mean_forward_time,std_mean_forward_time,mean_policy_entropy,std_policy_entropy,mean_spectrum_utilization,std_spectrum_utilization,mean_steps,std_steps,mean_success_rate,std_success_rate,mean_wall_clock_episode_seconds,std_wall_clock_episode_seconds,mean_wall_clock_proxy_time,std_wall_clock_proxy_time
1.0,5009984.0,4.77789306640625,0.9978845119476318,0.7867838541666666,-72.6658531798812,1.957026240726312,0.07899633065972012,64.0,0.21321614583333334,64.0,0.9977077047030131,0.002923662663544551,0.7890625,0.019661027175184243,64.0,0.0,-73.43726806979201,4.998186326788675,0.0028777888273907593,5.295382856814345e-05,0.439299243191878,0.15687330095368612,0.07668790083456163,0.01330099723952771,64.0,0.0,0.2109375,0.019661027175184243,0.20642335714849955,0.003926884361623788,64.0,0.0
2.0,10019968.0,9.5557861328125,0.9979416107137998,0.7854817708333334,-72.59101679349698,1.980789343516032,0.07985490301750058,64.0,0.21451822916666666,64.0,0.999130537112554,0.0005575208979296529,0.7786458333333334,0.03178790524930652,64.0,0.0,-71.50671789180491,5.494023857659616,0.002729633467727884,3.722475462985481e-05,0.4970574975013733,0.17628253230916938,0.07929471845272928,0.015640604459568615,64.0,0.0,0.22135416666666666,0.03178790524930652,0.19596183284496269,0.0027674537112150847,64.0,0.0
3.0,15029952.0,14.33367919921875,0.9974591893454393,0.791015625,-73.57881806822456,1.9457587872942288,0.07773038873953435,64.0,0.208984375,64.0,0.9979069034258524,0.0018056745607443279,0.7630208333333334,0.05368627116689662,64.0,0.0,-68.73392453457542,8.715986792721868,0.0029560159155153087,0.00025081097279466814,0.6430724561214447,0.06864056103309576,0.08395427085148792,0.02228939272374351,64.0,0.0,0.23697916666666666,0.05368627116689662,0.21185146018009013,0.01783566313891892,64.0,0.0
4.0,20039936.0,19.111572265625,0.9980875489612421,0.7802734375,-71.56774609376497,1.9143653983871143,0.08248434262835265,64.0,0.2197265625,64.0,0.9988859196503957,0.0007105056030903366,0.7578125,0.11112806402787431,64.0,0.0,-67.62516381129002,20.16196806285038,0.0029023438367706453,3.309160760586768e-05,0.050005075832208,0.05368189453822403,0.09539957402739674,0.049859208653826884,64.0,0.0,0.2421875,0.11112806402787431,0.208891978157529,0.0025236672450093243,64.0,0.0
5.0,25049920.0,23.88946533203125,0.9982036128640175,0.7718098958333334,-70.1956030790054,1.933487633864085,0.0855349778745828,64.0,0.22819010416666666,64.0,0.99826713403066,0.0008575479930116708,0.6744791666666666,0.06341560240565584,64.0,0.0,-53.143690040148805,11.297241283056511,0.003029600268746435,2.6981258960270004e-05,0.5377214724818865,0.20639004807717634,0.12063131066194425,0.03156873929616911,64.0,0.0,0.3255208333333333,0.06341560240565584,0.21893747965805233,0.002134408942567349,64.0,0.0
6.0,30059904.0,28.6673583984375,0.9976301702360312,0.7926432291666666,-73.62911669311872,1.921790252129237,0.07740534915744017,64.0,0.20735677083333334,64.0,0.9988419711589813,0.0008961204246988058,0.765625,0.03608439182435161,64.0,0.0,-69.04609112675924,6.913416203259667,0.0032512952799758446,0.0001029499452846764,0.0,0.0,0.0886449038128679,0.022705001113115533,64.0,0.0,0.234375,0.03608439182435161,0.2362231046621067,0.008082501753065458,64.0,0.0
