round,communication_bytes,communication_megabytes,local_mean_background_fairness,local_mean_collision_rate,local_mean_episode_reward,local_mean_policy_entropy,local_mean_spectrum_utilization,local_mean_steps,local_mean_success_rate,local_mean_wall_clock_proxy_time,mean_background_fairness,std_background_fairness,mean_collision_rate,std_collision_rate,mean_episode_length,std_episode_length,mean_episode_reward,std_episode_reward,mean_mean_forward_time,std_mean_forward_time,mean_policy_entropy,std_policy_entropy,mean_spectrum_utilization,std_spectrum_utilization,mean_steps,std_steps,mean_success_rate,std_success_rate,mean_wall_clock_episode_seconds,std_wall_clock_episode_seconds,mean_wall_clock_proxy_time,std_wall_clock_proxy_time
1.0,3757488.0,3.5834197998046875,0.9978130261103312,0.7692057291666666,-69.68291757402717,1.9537223080794017,0.08693797585146967,64.0,0.23079427083333334,64.0,0.9978849788506826,0.0009150333381399616,0.78125,0.07707629472369136,64.0,0.0,-70.75889354357498,12.677067452095864,0.0036883636488103853,0.0003312201536154806,0.6046979228655497,0.12637122484839688,0.08430047220705698,0.03204772818557581,64.0,0.0,0.21875,0.07707629472369136,0.26564322400372475,0.023065110393985375,64.0,0.0
2.0,7514976.0,7.166839599609375,0.9979830992718538,0.7799479166666666,-71.49504926548848,1.8921809196472168,0.08219737842834245,64.0,0.22005208333333334,64.0,0.9985052446524302,0.0013029300541126314,0.7864583333333334,0.03210632293213009,64.0,0.0,-73.1458212592484,5.94486583500048,0.0035628266399119943,0.0006952332296494209,0.0,0.0,0.07547290289464097,0.02137873270148546,64.0,0.0,0.21354166666666666,0.03210632293213009,0.25763270516957465,0.0505953671436519,64.0,0.0
3.0,11272464.0,10.750259399414062,0.9977898001670837,0.78125,-72.01084117862774,1.8680428216854732,0.07988535217009485,64.0,0.21875,64.0,0.9941716392834982,0.004929163734048937,0.7760416666666666,0.030812915536977167,64.0,0.0,-70.47627893841516,5.3578014084092525,0.00321293690406795,0.00021910852117505039,0.4840622991323471,0.09376026392820824,0.07724555806877713,0.011090877419653946,64.0,0.0,0.22395833333333334,0.030812915536977167,0.23365591584782427,0.01717287445249673,64.0,0.0
4.0,15029952.0,14.33367919921875,0.9985569616158804,0.7685546875,-69.374128446371,1.8732063919305801,0.08835821504423318,64.0,0.2314453125,64.0,0.9969726900259653,0.001631369313655149,0.7942708333333334,0.0718391365840298,64.0,0.0,-72.50350550669246,12.174830003099103,0.0034637674813590516,0.00011234510504579324,0.0,0.0,0.07939863080779712,0.03384919066051443,64.0,0.0,0.20572916666666666,0.0718391365840298,0.2523172242993799,0.008174658982615116,64.0,0.0
5.0,18787440.0,17.917098999023438,0.9982351226111253,0.7649739583333334,-69.16869212211897,1.8525420650839806,0.08761931000723659,64.0,0.23502604166666666,64.0,0.9981382787227631,0.001891280093841446,0.7916666666666666,0.056816208930394345,64.0,0.0,-73.59359083604069,9.503971431214321,0.0032743102850266346,0.0003545745682242298,0.542379895846049,0.25158561514149996,0.0757776687387377,0.020545409483471045,64.0,0.0,0.20833333333333334,0.056816208930394345,0.23605332851487523,0.02500027676883958,64.0,0.0
6.0,22544928.0,21.500518798828125,0.9974569926659266,0.7698567708333334,-69.90618520859766,1.7949920545021694,0.08547219588460091,64.0,0.23014322916666666,64.0,0.997484048207601,0.00202896431113265,0.78125,0.0727304168946299,64.0,0.0,-71.1243731017535,11.333434528214505,0.0033644007480688742,0.00021305702205239903,0.0,0.0,0.08158101265629132,0.03239771804245115,64.0,0.0,0.21875,0.0727304168946299,0.24236732519542178,0.015026908074947177,64.0,0.0
