model,mean_background_fairness,std_background_fairness,mean_collision_rate,std_collision_rate,mean_episode_length,std_episode_length,mean_episode_reward,std_episode_reward,mean_mean_forward_time,std_mean_forward_time,mean_policy_entropy,std_policy_entropy,mean_spectrum_utilization,std_spectrum_utilization,mean_steps,std_steps,mean_success_rate,std_success_rate,mean_wall_clock_proxy_time,std_wall_clock_proxy_time,seed,scenario,parameter_count,train_steps,wall_clock_training_time,mean_wall_clock_episode_seconds,std_wall_clock_episode_seconds
ppo_gru,0.9959645569324493,0.00206034049091324,0.7317708333333334,0.06405403060546272,64.0,0.0,-62.79309348394164,11.447120592434521,0.0010365393936808687,8.833091885861455e-06,0.0,0.0,0.10326117781611781,0.028669004018594013,64.0,0.0,0.2682291666666667,0.06405403060546272,64.0,0.0,89,non_stationary,36425,1536,5.17828756000381,0.08679501066217199,0.000652199598599809
ppo_ltc,0.9974049627780914,0.002946936569196176,0.8020833333333334,0.0679083583875276,64.0,0.0,-73.74371563706858,13.47059007631959,0.0022389342566384585,1.5100902039225061e-05,0.0,0.0,0.08474131654171894,0.038632931347846865,64.0,0.0,0.19791666666666666,0.0679083583875276,64.0,0.0,7,non_stationary,44809,1536,9.469554992974736,0.1642200464848429,0.0013241217761367336
ppo_ltc,0.9988746444384257,0.0007710699826522968,0.7916666666666666,0.03897559777889522,64.0,0.0,-72.45100711844863,6.609153491496158,0.002238785605489587,2.7464056522605688e-05,0.0,0.0,0.08402509385875116,0.021057983005690825,64.0,0.0,0.20833333333333334,0.03897559777889522,64.0,0.0,19,non_stationary,44809,1536,9.113813650095835,0.16412543918704614,0.0017233215681578243
ppo_ltc,0.9985723594824473,0.0007810076759833845,0.7890625,0.06735686018946647,64.0,0.0,-73.24366896903764,11.694340237409465,0.002337053898979017,8.073928517021431e-05,0.24943104883035025,0.23705530287114526,0.07833311310969293,0.030961101587067864,64.0,0.0,0.2109375,0.06735686018946647,64.0,0.0,23,non_stationary,44809,1536,9.319943229900673,0.17178795950409645,0.006658619546281052
ppo_ltc,0.9958367447058359,0.003981114531690572,0.8177083333333334,0.061625831073954335,64.0,0.0,-77.96863521744187,10.277626770277628,0.002366687417937404,9.78432373048358e-05,0.17553588499625525,0.19427364027152313,0.06499612145125866,0.021081028843251942,64.0,0.0,0.18229166666666666,0.061625831073954335,64.0,0.0,41,non_stationary,44809,1536,9.271395494928584,0.1754170684920003,0.008715201281882705
ppo_ltc,0.9987278878688812,0.0006731325314747858,0.8046875,0.07370297759419221,64.0,0.0,-76.54808290094759,14.341513530365821,0.0023271364264777126,6.690823806983096e-05,0.0,0.0,0.07352110204131652,0.035472930025867135,64.0,0.0,0.1953125,0.07370297759419221,64.0,0.0,89,non_stationary,44809,1536,9.45384144806303,0.17361817619530484,0.00547069611645952
ppo_lfm,0.9975423812866211,0.0018818131211180641,0.7760416666666666,0.05462546084219539,64.0,0.0,-71.19424550123513,10.453315196494543,0.0022491764114723387,0.0001891053156447819,0.0,0.0,0.08115304630094518,0.02337413914078188,64.0,0.0,0.22395833333333334,0.0546254608421954,64.0,0.0,7,non_stationary,78409,1536,9.411769264028408,0.1714717469876632,0.01456297161233171
ppo_lfm,0.9974419673283895,0.001707594416681866,0.7447916666666666,0.046584749531245626,64.0,0.0,-64.96023182705979,7.1926975071736745,0.001971419871551916,9.675953668348372e-05,0.0,0.0,0.09815626443984608,0.01329609245817724,64.0,0.0,0.2552083333333333,0.04658474953124561,64.0,0.0,19,non_stationary,78409,1536,8.333084988989867,0.1491667366741846,0.006830725177823668
ppo_lfm,0.9984156489372253,0.0011671380967630534,0.75,0.09882117688026186,64.0,0.0,-65.97213953593746,17.522340450531665,0.0020102230810152832,7.163433294506853e-05,0.0,0.0,0.0952803404846539,0.04482459022735645,64.0,0.0,0.25,0.09882117688026186,64.0,0.0,23,non_stationary,78409,1536,8.780201210989617,0.15289706798891226,0.005633100695631178
ppo_lfm,0.9974939922491709,0.0028252211200808486,0.8020833333333334,0.056816208930394345,64.0,0.0,-74.76564682614215,10.096849247036745,0.0019156576139115107,8.792312594176459e-05,0.23463051145275435,0.10556620722304141,0.07453070041568328,0.02730728038178458,64.0,0.0,0.19791666666666666,0.056816208930394345,64.0,0.0,41,non_stationary,78409,1536,8.628226633067243,0.1455003124816964,0.007001969097355952
ppo_lfm,0.9973796705404917,0.0019081808436007682,0.7630208333333334,0.042711509028272726,64.0,0.0,-68.08822389177513,7.099436785684814,0.0018984071269490717,3.6878771338849314e-05,0.0,0.0,0.09413896528227876,0.013738967491642794,64.0,0.0,0.23697916666666666,0.04271150902827272,64.0,0.0,89,non_stationary,78409,1536,8.289786212029867,0.14372794582353285,0.0028774742256597527
ppo_ltc_lfm,0.9973995784918467,0.001297532647993719,0.7942708333333334,0.07011933342623052,64.0,0.0,-75.06679508301121,9.587813960767436,0.002943207308817364,0.00012774547396862302,0.0,0.0,0.07089312166984503,0.01733310211770996,64.0,0.0,0.20572916666666666,0.07011933342623052,64.0,0.0,7,non_stationary,78281,1536,12.851781702018343,0.21191955266597992,0.009896192023647023
ppo_ltc_lfm,0.9980716109275818,0.0024633411772847823,0.7213541666666666,0.05292292039818118,64.0,0.0,-61.65554739870131,8.436113199828236,0.003263653872939661,0.0001495027850185477,0.0,0.0,0.11177495690450694,0.0184788306082381,64.0,0.0,0.2786458333333333,0.05292292039818119,64.0,0.0,19,non_stationary,78281,1536,13.278960941010155,0.2367402158367137,0.012053192581394196
ppo_ltc_lfm,0.9986552298069,0.00042021081062473326,0.8125,0.015625,64.0,0.0,-78.09357706774028,2.8695365956402723,0.003361981916593019,5.5673176439407606e-05,0.0,0.0,0.06607141947218527,0.012236321648645437,64.0,0.0,0.1875,0.015625,64.0,0.0,23,non_stationary,78281,1536,14.090444677043706,0.24169079798351353,0.003539181012452214
ppo_ltc_lfm,0.9966888229052225,0.003217462681439714,0.8020833333333334,0.05076455387921335,64.0,0.0,-75.1569499158999,9.962562532762545,0.0030241069634939777,9.38110083930858e-05,0.5962900966405869,0.10589084034924345,0.07432291028089821,0.02522204476434989,64.0,0.0,0.19791666666666666,0.05076455387921335,64.0,0.0,41,non_stationary,78281,1536,12.79278693604283,0.21740183364211893,0.00731967836295696
ppo_ltc_lfm,0.9987231095631918,0.0005851053339960594,0.7421875,0.08005430285905936,64.0,0.0,-65.48696330124416,14.164694393619847,0.0032679254118193057,0.00013729497278464555,0.0,0.0,0.09257222533536454,0.03845329065004458,64.0,0.0,0.2578125,0.08005430285905936,64.0,0.0,89,non_stationary,78281,1536,13.01182386802975,0.23667198766876632,0.010428266548477278
random_policy,0.9972892006238302,0.0015906922585991277,0.7161458333333334,0.055181302344836175,64.0,0.0,-83.17755478546025,10.464933205921403,5.7642212899130145e-06,3.3465943484453083e-07,2.0318389336268106,0.012396191596662512,0.0827985795137162,0.016949744016906902,64.0,0.0,0.2838541666666667,0.055181302344836175,64.0,0.0,7,interference_heavy,0,0,,,
random_policy,0.9980453352133433,0.0016117530086223319,0.7005208333333334,0.05518130234483617,64.0,0.0,-79.93539841976018,9.85309055450807,5.280843045814739e-06,2.896090247592586e-07,2.0114252964655557,0.0429368275539304,0.09261370104892801,0.014586885503598535,64.0,0.0,0.2994791666666667,0.05518130234483617,64.0,0.0,19,interference_heavy,0,0,,,
random_policy,0.9987391531467438,0.0005647312109274295,0.7083333333333334,0.05234310219333797,64.0,0.0,-81.56369621921333,9.7824262257306,5.240640045182469e-06,1.3293450146545393e-07,2.0459755261739097,0.016067855183445768,0.08898355218116194,0.013836061143960205,64.0,0.0,0.2916666666666667,0.052343102193337966,64.0,0.0,23,interference_heavy,0,0,,,
random_policy,0.9976355930169424,0.0012575366537442925,0.6692708333333334,0.10419921366532582,64.0,0.0,-74.14345795077584,17.869375246270366,5.362407440164437e-06,2.4949578511795306e-07,2.0063581069310508,0.020992822895274665,0.09974340939273436,0.03219113660976398,64.0,0.0,0.3307291666666667,0.10419921366532582,64.0,0.0,41,interference_heavy,0,0,,,
random_policy,0.9985287388165792,0.0003464364462214,0.75,0.06629126073623882,64.0,0.0,-88.87542551892501,12.27607713482715,5.453896240699881e-06,2.4972803671317175e-07,2.0268675684928894,0.027983487016403755,0.07674486659622441,0.021845364593223313,64.0,0.0,0.25,0.06629126073623882,64.0,0.0,89,interference_heavy,0,0,,,
greedy_heuristic,0.9889350831508636,0.005751948203685231,0.8255208333333334,0.03871372069614194,64.0,0.0,-119.56075815924756,9.477702732730673,9.972993818034107e-06,3.211818110113565e-07,1.7399926980336506,0.18588046082339302,0.05655888755184909,0.017438683563194946,64.0,0.0,0.17447916666666666,0.03871372069614194,64.0,0.0,7,interference_heavy,0,0,,,
greedy_heuristic,0.9888321260611216,0.0042672428869813366,0.8020833333333334,0.030812915536977167,64.0,0.0,-114.03259452792508,5.192427154618525,9.90928189518551e-06,3.1454314537547704e-07,1.783680498600006,0.014604596050245998,0.06463337239498894,0.012720263672540977,64.0,0.0,0.19791666666666666,0.030812915536977167,64.0,0.0,19,interference_heavy,0,0,,,
greedy_heuristic,0.992837131023407,0.0039922146526575435,0.8515625,0.04577707247720559,64.0,0.0,-126.94663616350543,12.189993164691572,1.0281503212657602e-05,4.4308268860368735e-07,1.6840206583340962,0.1540121604760114,0.04870346495105574,0.018463074500217336,64.0,0.0,0.1484375,0.04577707247720559,64.0,0.0,23,interference_heavy,0,0,,,
greedy_heuristic,0.9921946624914805,0.0042179483228849774,0.8359375,0.06914540649662372,64.0,0.0,-122.82750819983583,15.797401554895146,9.932396096701268e-06,3.0797314396797844e-07,1.7654349207878113,0.14120308443325258,0.053618907501610615,0.027086910513776555,64.0,0.0,0.1640625,0.06914540649662372,64.0,0.0,41,interference_heavy,0,0,,,
greedy_heuristic,0.9899202088514963,0.006786756566431476,0.8125,0.06810779599282303,64.0,0.0,-119.04248329165084,15.042739109434631,9.732204489409924e-06,5.153412182733915e-07,1.704236090183258,0.13923916882413429,0.06380874469565849,0.029466596773547654,64.0,0.0,0.1875,0.06810779599282303,64.0,0.0,89,interference_heavy,0,0,,,
ppo_mlp,0.9983395238717397,0.0008761317509091405,0.6822916666666666,0.06357581049861304,64.0,0.0,-75.59837622555597,8.280503357306868,0.0006568076411591998,1.726689450157148e-05,0.0,0.0,0.09146425845877577,0.013884226977445745,64.0,0.0,0.3177083333333333,0.06357581049861304,64.0,0.0,7,interference_heavy,56585,1536,3.7330774780130014,0.06523147733726849,0.0016515285076858105
ppo_mlp,0.9985838333765665,0.0002531781891915494,0.6796875,0.05002440810494413,64.0,0.0,-76.21880851816388,9.409170027448335,0.000718936207704246,2.575276076222591e-05,0.0,0.0,0.09439033374655992,0.020664844880494825,64.0,0.0,0.3203125,0.05002440810494413,64.0,0.0,19,interference_heavy,56585,1536,3.9301932499511167,0.07092922079997759,0.0025032845400458736
ppo_mlp,0.9974326292673746,0.0014893007060724436,0.6979166666666666,0.037917239006669365,64.0,0.0,-78.84086958716314,9.235931362577626,0.0006999363795330282,2.6325782029029536e-06,0.0,0.0,0.09850576341462632,0.012390402234177093,64.0,0.0,0.3020833333333333,0.037917239006669365,64.0,0.0,23,interference_heavy,56585,1536,3.8989390860078856,0.06908203713828698,0.0004077857126715644
ppo_mlp,0.997710108757019,0.0007882843838283695,0.6953125,0.07479899279346391,64.0,0.0,-79.82539244728787,14.43222728164983,0.0006779538201347653,1.369043482077514e-05,0.0,0.0,0.09219663434972365,0.026400669825820344,64.0,0.0,0.3046875,0.07479899279346391,64.0,0.0,41,interference_heavy,56585,1536,3.839059391990304,0.06742459886784975,0.0009461544584047733
ppo_mlp,0.9985048969586691,0.00036963355893715434,0.7786458333333334,0.09649482975858804,64.0,0.0,-92.31294223812101,16.190430299328654,0.0006780204278887444,6.632123493091937e-06,0.0,0.0,0.06293278201095139,0.026407490980791128,64.0,0.0,0.22135416666666666,0.09649482975858804,64.0,0.0,89,interference_heavy,56585,1536,3.857549660024233,0.06738550132528569,0.0007695347035016001
ppo_lstm,0.9984873334566752,0.0010167886492761535,0.7161458333333334,0.05368627116689662,64.0,0.0,-81.03890822914742,11.06057499637618,0.0009667840249676374,1.5834475250051116e-05,0.0,0.0,0.0870398241871347,0.02442040305764915,64.0,0.0,0.2838541666666667,0.05368627116689662,64.0,0.0,7,interference_heavy,44745,1536,5.036145958001725,0.0852590356565391,0.001168731674432172
ppo_lstm,0.9986625413099924,0.0007937667604890467,0.7578125,0.043963393271182635,64.0,0.0,-90.31646506016455,4.854094689800258,0.0010655418445821851,8.259159573988296e-05,0.0,0.0,0.0654098706242318,0.01595094182539677,64.0,0.0,0.2421875,0.043963393271182635,64.0,0.0,19,interference_heavy,44745,1536,5.2188949139090255,0.09343884115029748,0.007042393978288697
ppo_lstm,0.9971975684165955,0.0012071706442519765,0.7161458333333334,0.07729594833154078,64.0,0.0,-84.52075468438369,15.049910127860628,0.0009430890613657539,9.281125352833905e-06,0.0,0.0,0.08773993930662982,0.02769847440216186,64.0,0.0,0.2838541666666667,0.07729594833154077,64.0,0.0,23,interference_heavy,44745,1536,5.351552375010215,0.08370132719088967,0.0005486580423198908
ppo_lstm,0.9980823298295339,0.0027470825319539324,0.7239583333333334,0.1092509216843908,64.0,0.0,-84.68065218900644,24.51277330756816,0.0009213315148978533,6.700948685178552e-06,0.0,0.0,0.08381864777766168,0.03790515303056521,64.0,0.0,0.2760416666666667,0.10925092168439078,64.0,0.0,41,interference_heavy,44745,1536,4.652551768929698,0.0821751748250487,0.0004923865775278548
ppo_lstm,0.998875617980957,0.000528162887518868,0.7083333333333334,0.11036260468967235,64.0,0.0,-78.15679054272674,19.62993455551027,0.0009104159620013282,1.7768949355168456e-05,0.0,0.0,0.09011194206929456,0.041956610435993615,64.0,0.0,0.2916666666666667,0.11036260468967235,64.0,0.0,89,interference_heavy,44745,1536,4.614249420003034,0.08120936933361615,0.0013864709272112014
ppo_gru,0.9984960754712423,0.0008696996928531799,0.7473958333333334,0.07937370132358422,64.0,0.0,-90.795908867009,18.432881032904753,0.0009808159511521808,1.0737609093071384e-05,0.0,0.0,0.07690838049165905,0.02646979329687269,64.0,0.0,0.2526041666666667,0.07937370132358422,64.0,0.0,7,interference_heavy,36425,1536,4.9090876209083945,0.08519067363037418,0.0008071207997273342
ppo_gru,0.9981944561004639,0.0013326916113109712,0.703125,0.08746278970701388,64.0,0.0,-79.18602156912287,14.640626418893374,0.0009874188117464655,4.622332850173768e-06,0.13765616342425346,0.031448755030859234,0.09608064912026748,0.027214008911809178,64.0,0.0,0.296875,0.08746278970701388,64.0,0.0,19,interference_heavy,36425,1536,4.893832403933629,0.08519434814418976,0.00033971048359041875
ppo_gru,0.9980002442995707,0.0008103139142686033,0.7369791666666666,0.06593223386027168,64.0,0.0,-86.55088195173693,9.190870114725241,0.0010105468442513181,4.437044995206751e-06,0.013414138307174047,0.029994925114425124,0.07905407451714079,0.02324478883258779,64.0,0.0,0.2630208333333333,0.06593223386027168,64.0,0.0,23,interference_heavy,36425,1536,4.8972462569363415,0.08664640400093049,0.0004175204029628293
ppo_gru,0.9974285860856374,0.0031324857357312597,0.7057291666666666,0.1102703924986465,64.0,0.0,-82.77564709441118,19.60420691068801,0.0010112049624998083,1.5863073933268308e-05,0.0,0.0,0.09449777263216674,0.03550620386845662,64.0,0.0,0.2942708333333333,0.1102703924986465,64.0,0.0,41,interference_heavy,36425,1536,4.933260719990358,0.08681303883592288,0.0010699596694788305
ppo_gru,0.9980585277080536,0.001223846838960512,0.7369791666666666,0.041747967556982804,64.0,0.0,-87.71796289862446,9.137986740574252,0.0010133853626636362,1.408261813274077e-05,0.0,0.0,0.07837908602474879,0.011028829608781399,64.0,0.0,0.2630208333333333,0.041747967556982804,64.0,0.0,89,interference_heavy,36425,1536,5.074328811955638,0.08743206731742248,0.0008919771972520805
ppo_ltc,0.9981724520524343,0.0009530097578257565,0.75,0.039322054350368486,64.0,0.0,-88.72549911908186,5.889509497469089,0.002395167854653361,6.075909959228063e-05,0.0,0.0,0.07536627422086895,0.014879748924846569,64.0,0.0,0.25,0.039322054350368486,64.0,0.0,7,interference_heavy,44809,1536,9.839991524000652,0.17806801498712352,0.004855490301085645
ppo_ltc,0.9976673026879629,0.0023161198248957287,0.7291666666666666,0.02946278254943948,64.0,0.0,-85.64608309619753,8.034338505947954,0.0023467701406237516,7.100882980355192e-05,0.0,0.0,0.08357702436236043,0.012064663908830741,64.0,0.0,0.2708333333333333,0.02946278254943948,64.0,0.0,19,interference_heavy,44809,1536,9.607484669075347,0.1744917029670129,0.005560305479992927
ppo_ltc,0.9985908965269724,0.000490687517222911,0.6171875,0.10471858991084948,64.0,0.0,-64.81858171367396,18.111215030240658,0.002298710586122373,8.489058473337794e-05,1.172501564025879,0.13784177887916607,0.11686151356358702,0.035197816446243736,64.0,0.0,0.3828125,0.10471858991084948,64.0,0.0,23,interference_heavy,44809,1536,9.476585673051886,0.1721297303059449,0.007102797162818926
ppo_ltc,0.9973793725172678,0.00270691601002014,0.71875,0.071032196338468,64.0,0.0,-83.35889260427406,15.570196234054924,0.0023026423338402915,8.92171763820148e-05,0.0,0.0,0.0835470421006903,0.024253831186060008,64.0,0.0,0.28125,0.071032196338468,64.0,0.0,41,interference_heavy,44809,1536,9.27628263796214,0.1713643631665036,0.0071581323779273094
ppo_ltc,0.9976252218087515,0.0009793650884478105,0.78125,0.057054433073454806,64.0,0.0,-96.11118681977194,7.783828559996244,0.0023873081875838884,4.1651907264756064e-05,0.36558488632241887,0.16807262803272655,0.06218419216262797,0.021025416591083455,64.0,0.0,0.21875,0.057054433073454806,64.0,0.0,89,interference_heavy,44809,1536,9.276147315045819,0.1786668671799513,0.004345358861038562
ppo_lfm,0.9987625380357107,0.0010316905190205772,0.7005208333333334,0.03764800076771084,64.0,0.0,-77.46031653676184,5.664125697905067,0.0018144988034691778,3.2249411604097034e-05,0.0,0.0,0.09164075213872518,0.013470163521716913,64.0,0.0,0.2994791666666667,0.03764800076771083,64.0,0.0,7,interference_heavy,78409,1536,8.741096074925736,0.14012771299652135,0.0023707220931363034
ppo_lfm,0.9982813994089762,0.0005899616339486964,0.7317708333333334,0.06341560240565583,64.0,0.0,-87.50221101213249,11.562609158662516,0.0018470882347780087,2.4567552272657033e-05,0.0,0.0,0.08013477389855932,0.021061542459847864,64.0,0.0,0.2682291666666667,0.06341560240565583,64.0,0.0,19,interference_heavy,78409,1536,7.927225357037969,0.1424887115135789,0.001825467186094733
ppo_lfm,0.998321920633316,0.001234558864847213,0.6744791666666666,0.055181302344836175,64.0,0.0,-75.45437957737597,7.533774771017196,0.0018665314485891333,2.3762580834983216e-05,0.0,0.0,0.10099120538992186,0.01755725551900278,64.0,0.0,0.3255208333333333,0.055181302344836175,64.0,0.0,23,interference_heavy,78409,1536,8.243995885946788,0.14395839819917455,0.0017920421830845573
ppo_lfm,0.9973674416542053,0.0020572372998726696,0.7213541666666666,0.07782058748689549,64.0,0.0,-83.91294437687225,16.590009741900353,0.0019094538962842005,3.422697090783071e-05,0.0,0.0,0.0863791066997995,0.03207213631000212,64.0,0.0,0.2786458333333333,0.07782058748689549,64.0,0.0,41,interference_heavy,78409,1536,8.350426716031507,0.1470616006408818,0.0023550797526675203
ppo_lfm,0.9986969927946726,0.0006139191998185567,0.703125,0.034938562148434216,64.0,0.0,-77.0647050190717,3.7332613916756308,0.0030389745494782496,0.0007359404392170677,0.0,0.0,0.09274395446603496,0.010311156975101123,64.0,0.0,0.296875,0.034938562148434216,64.0,0.0,89,interference_heavy,78409,1536,11.192109644995071,0.23379802651470527,0.060390189211995925
ppo_ltc_lfm,0.9985955854256948,0.0007604911393569116,0.7161458333333334,0.06894897028580065,64.0,0.0,-84.12068711481989,12.048485038768947,0.0032813417274155654,0.00018073781360876412,0.0,0.0,0.08954186440678313,0.01987752646086045,64.0,0.0,0.2838541666666667,0.06894897028580066,64.0,0.0,7,interference_heavy,78281,1536,14.014315140084364,0.24107202899176627,0.013985229092033619
ppo_ltc_lfm,0.9981610576311747,0.0011614846945130224,0.703125,0.06314768569261532,64.0,0.0,-84.9835783897589,12.525825977742528,0.0030590335042385655,6.592850238624164e-05,0.12239436060190201,0.14729219656912793,0.08370893714406218,0.021441031839974114,64.0,0.0,0.296875,0.06314768569261532,64.0,0.0,19,interference_heavy,78281,1536,12.797310736961663,0.2230605836569642,0.005008126044976544
ppo_ltc_lfm,0.9975278377532959,0.0014587124016414942,0.7005208333333334,0.05663688325763423,64.0,0.0,-80.10735552677265,10.769015133769772,0.0029429538080876227,6.510128757571652e-05,0.0,0.0,0.09343200869625434,0.020584122561999,64.0,0.0,0.2994791666666667,0.05663688325763423,64.0,0.0,23,interference_heavy,78281,1536,11.771670780028217,0.21502264282510927,0.00520901446765266
ppo_ltc_lfm,0.9978061219056448,0.0006425037412614537,0.6744791666666666,0.07127048012189588,64.0,0.0,-75.42444481259834,13.209008401536561,0.002831980412641618,1.752663272587492e-05,0.4032120630145073,0.10073676639275951,0.09941199778889616,0.021934797750418192,64.0,0.0,0.3255208333333333,0.07127048012189588,64.0,0.0,41,interference_heavy,78281,1536,11.678419905016199,0.2060138449887745,0.00122859396525314
ppo_ltc_lfm,0.9989139238993326,0.00047238986226151987,0.7421875,0.06973139499477023,64.0,0.0,-86.58600926852478,10.938164831431292,0.0038790808139310684,0.0007838632611290775,0.0,0.0,0.07677233795402572,0.022560307806527742,64.0,0.0,0.2578125,0.06973139499477023,64.0,0.0,89,interference_heavy,78281,1536,12.559917891048826,0.2836184980114922,0.05686459351231963
random_policy,0.997982790072759,0.0009094527987601442,0.5729166666666666,0.06968275083468568,64.0,0.0,-34.62962168096565,13.492677027492439,8.440326685861995e-06,2.082186289435958e-06,2.0318389336268106,0.012396191596662512,0.17777818107667068,0.043546927851891896,64.0,0.0,0.4270833333333333,0.06968275083468568,64.0,0.0,7,varying_users_small,0,0,,,
random_policy,0.999049037694931,0.0008491110123846208,0.5677083333333334,0.04388619673529354,64.0,0.0,-33.69917874013384,6.847106286847072,5.115299245517235e-06,1.830789025143102e-07,2.0114252964655557,0.0429368275539304,0.18233733620339385,0.02099841399195632,64.0,0.0,0.4322916666666667,0.04388619673529353,64.0,0.0,19,varying_users_small,0,0,,,
random_policy,0.9995163281758627,0.0004297744730964574,0.6067708333333334,0.03048098935083236,64.0,0.0,-41.06448995148143,5.548406385389192,8.480736748121368e-06,2.6645400019642913e-06,2.0459755261739097,0.016067855183445768,0.16159198922105134,0.018400952974690996,64.0,0.0,0.3932291666666667,0.03048098935083236,64.0,0.0,23,varying_users_small,0,0,,,
random_policy,0.9978382686773936,0.0022205588434714074,0.53125,0.06314768569261532,64.0,0.0,-27.530131107754997,10.654379461349704,8.24768570358477e-06,2.7760986810342614e-06,2.0063581069310508,0.020992822895274665,0.20135574147570878,0.03017675333755774,64.0,0.0,0.46875,0.06314768569261532,64.0,0.0,41,varying_users_small,0,0,,,
random_policy,0.9983747402826945,0.0015681902588740458,0.5963541666666666,0.12610729180003385,64.0,0.0,-39.569765159037594,21.109917289806646,5.745970459732537e-06,3.2454359135973423e-07,2.0268675684928894,0.027983487016403755,0.16386155403840044,0.056348095203132983,64.0,0.0,0.4036458333333333,0.12610729180003388,64.0,0.0,89,varying_users_small,0,0,,,
greedy_heuristic,0.9810410042603811,0.01642673469336118,0.640625,0.05983919423477113,64.0,0.0,-36.54049484329298,12.051393061076448,1.0724893096873226e-05,8.627199221072707e-07,1.845319668451945,0.031055075496145113,0.19676772726234049,0.045932271996664734,64.0,0.0,0.359375,0.05983919423477113,64.0,0.0,7,varying_users_small,0,0,,,
greedy_heuristic,0.9972792764504751,0.003243502682331953,0.6510416666666666,0.046584749531245626,64.0,0.0,-38.109324336191634,7.464079449697387,1.1286992351718558e-05,2.7376813379675196e-06,1.7952381173769634,0.0937925008322976,0.1922987742970387,0.02216056160265165,64.0,0.0,0.3489583333333333,0.04658474953124561,64.0,0.0,19,varying_users_small,0,0,,,
greedy_heuristic,0.9959293802579244,0.004231396743073492,0.6145833333333334,0.06546773484362779,64.0,0.0,-32.26646019523031,10.692059460149196,9.996062544814777e-06,3.071152629501765e-07,1.900332550207774,0.10695240733653395,0.20731099031399935,0.032459698624148395,64.0,0.0,0.3854166666666667,0.06546773484362778,64.0,0.0,23,varying_users_small,0,0,,,
greedy_heuristic,0.9870625336964926,0.019717523790848648,0.6119791666666666,0.06654652259989915,64.0,0.0,-31.93298824976664,12.839762002500597,1.0356124221289065e-05,6.848399575310495e-07,1.9151861667633057,0.03419440133883249,0.2111344343284145,0.04367145931857903,64.0,0.0,0.3880208333333333,0.06654652259989915,64.0,0.0,41,varying_users_small,0,0,,,
greedy_heuristic,0.9929524858792623,0.004809738618871417,0.6927083333333334,0.04388619673529354,64.0,0.0,-44.97456524741525,8.072888244479124,1.0399037212967718e-05,6.110107546451714e-07,1.8986600637435913,0.06378955017494185,0.17512089402104417,0.02535506448518226,64.0,0.0,0.3072916666666667,0.04388619673529354,64.0,0.0,89,varying_users_small,0,0,,,
ppo_mlp,0.9990740021069845,0.0009594771097375876,0.5911458333333334,0.08434445177448774,64.0,0.0,-39.14648282400643,15.034879811304702,0.0006436991291896751,6.738246175415994e-06,0.5852499802907308,0.04432914895531431,0.16209220474896333,0.04123008239343717,64.0,0.0,0.4088541666666667,0.08434445177448774,64.0,0.0,7,varying_users_small,56585,1536,3.52713463595137,0.05966307036578655,0.0005556679005856625
ppo_mlp,0.9993667602539062,0.0006511982570623949,0.53125,0.11587810136086973,64.0,0.0,-28.273016226571063,18.687035074116586,0.0006492732381957467,6.362657317767657e-06,0.08048482984304428,0.0,0.19532797225595763,0.047998505450261304,64.0,0.0,0.46875,0.11587810136086973,64.0,0.0,19,varying_users_small,56585,1536,3.540080488077365,0.06034931649143497,0.0006827524239992794
ppo_mlp,0.998376727104187,0.0015831942413462037,0.5989583333333334,0.053875418920773965,64.0,0.0,-40.046645200873435,9.505578214694843,0.0006420018798962701,4.7914184138286e-06,0.10836818069219589,0.04200633829365994,0.16035322848862657,0.02468180005534133,64.0,0.0,0.4010416666666667,0.053875418920773965,64.0,0.0,23,varying_users_small,56585,1536,3.525276758009568,0.0597101283686546,0.0005147212747049325
ppo_mlp,0.9986765086650848,0.001275894591377297,0.5677083333333334,0.09095963123215094,64.0,0.0,-34.70616348806459,15.751608564843131,0.0006409856705431594,2.2826731488649106e-06,0.0,0.0,0.17653778734772155,0.04384539565180919,64.0,0.0,0.4322916666666667,0.09095963123215094,64.0,0.0,41,varying_users_small,56585,1536,3.5566265298984945,0.05947676964569837,0.00034546494982542716
ppo_mlp,0.998513400554657,0.0015424827603485178,0.5390625,0.056155881908457876,64.0,0.0,-29.916103365427503,9.508439404748351,0.0006346922685528019,7.614983949848052e-06,0.0,0.0,0.18813629960641265,0.024818909021598213,64.0,0.0,0.4609375,0.056155881908457876,64.0,0.0,89,varying_users_small,56585,1536,3.4434844279894605,0.058880184311419725,0.0007727443695783209
ppo_lstm,0.9997161229451498,0.00022255428727652117,0.6067708333333334,0.046365869309283485,64.0,0.0,-40.214032282998474,7.978947325587607,0.0009543037825399855,1.4619349873944786e-05,0.0,0.0,0.16462542787970355,0.023356749268075353,64.0,0.0,0.3932291666666667,0.04636586930928348,64.0,0.0,7,varying_users_small,44745,1536,4.4814654510701075,0.08089535632946838,0.001030152758528494
ppo_lstm,0.99824658036232,0.001462462884110566,0.5442708333333334,0.08625257896707914,64.0,0.0,-29.921550808101898,15.821582978611355,0.0009611291831485383,2.574104049055068e-06,0.0,0.0,0.19466286428117505,0.04577131300033349,64.0,0.0,0.4557291666666667,0.08625257896707915,64.0,0.0,19,varying_users_small,44745,1536,4.630888951942325,0.08124499766078468,0.00031407721940557846
