scenario,model,num_seeds,mean_mean_background_fairness,std_mean_background_fairness,mean_std_background_fairness,std_std_background_fairness,mean_mean_collision_rate,std_mean_collision_rate,mean_std_collision_rate,std_std_collision_rate,mean_mean_episode_length,std_mean_episode_length,mean_std_episode_length,std_std_episode_length,mean_mean_episode_reward,std_mean_episode_reward,mean_std_episode_reward,std_std_episode_reward,mean_mean_mean_forward_time,std_mean_mean_forward_time,mean_std_mean_forward_time,std_std_mean_forward_time,mean_mean_policy_entropy,std_mean_policy_entropy,mean_std_policy_entropy,std_std_policy_entropy,mean_mean_spectrum_utilization,std_mean_spectrum_utilization,mean_std_spectrum_utilization,std_std_spectrum_utilization,mean_mean_steps,std_mean_steps,mean_std_steps,std_std_steps,mean_mean_success_rate,std_mean_success_rate,mean_std_success_rate,std_std_success_rate,mean_mean_wall_clock_proxy_time,std_mean_wall_clock_proxy_time,mean_std_wall_clock_proxy_time,std_std_wall_clock_proxy_time,mean_parameter_count,std_parameter_count,mean_train_steps,std_train_steps,mean_wall_clock_training_time,std_wall_clock_training_time,mean_mean_wall_clock_episode_seconds,std_mean_wall_clock_episode_seconds,mean_std_wall_clock_episode_seconds,std_std_wall_clock_episode_seconds
noisy_partial,ppo_lfm,5,0.9980939308802286,0.000620381232514356,0.0013666544051764084,0.0005370843151718372,0.78125,0.019277870336793502,0.040843998789238875,0.015452420894984848,64.0,0.0,0.0,0.0,-71.81220156232594,2.908507016455235,7.601127490475216,2.352834583730771,0.002017027496973848,0.00016152854594675607,3.951861498675252e-05,3.32865443044583e-05,0.0,0.0,0.0,0.0,0.08315059042846164,0.004325347699036923,0.02086514096247572,0.006077393487931333,64.0,0.0,0.0,0.0,0.21875,0.01927787033679349,0.040843998789238875,0.015452420894984848,64.0,0.0,0.0,0.0,78409.0,0.0,1536.0,0.0,9.093067787401377,0.7498431501946865,0.1535375145652021,0.010723916412997454,0.002944468251233185,0.0024462069887907925
noisy_partial,ppo_lstm,5,0.9973028838634491,0.0009968924861558477,0.00201301359151725,0.0008610586584826586,0.8020833333333334,0.020305821551685338,0.0737605096583284,0.027871762262374263,64.0,0.0,0.0,0.0,-75.65580856519908,3.2580711877176527,13.60735080473115,4.178457685917709,0.0011940300919983807,0.0001781687991115616,3.418693117508215e-05,2.2281765942807293e-05,0.08534486989180247,0.17068973978360494,0.03063439548150998,0.061268790963019966,0.07367448599543422,0.007169880436073966,0.03394960964642034,0.00808662247150086,64.0,0.0,0.0,0.0,0.19791666666666669,0.02030582155168534,0.0737605096583284,0.027871762262374263,64.0,0.0,0.0,0.0,44745.0,0.0,1536.0,0.0,5.788801867607981,0.6802517503369206,0.10204366406736273,0.014370283901005044,0.002658125119517228,0.0017192394464511066
noisy_partial,ppo_ltc,5,0.9974100569883981,0.000740048389450585,0.0025502919746683813,0.0009770083176899892,0.8036458333333332,0.015590239111558104,0.044867773038693264,0.00706195608867047,64.0,0.0,0.0,0.0,-75.70827393128073,2.9898379276307554,8.109534086019266,0.8836793475843162,0.002239981073823098,0.00010716851767197388,8.4992336874608e-05,0.00012111087759186272,0.3825891599059105,0.3684361869791677,0.09389393747808568,0.08120789522216167,0.07544475318863988,0.009668839475540874,0.020333962959354822,0.0021279750167727423,64.0,0.0,0.0,0.0,0.19635416666666666,0.015590239111558093,0.044867773038693264,0.0070619560886704714,64.0,0.0,0.0,0.0,44809.0,0.0,1536.0,0.0,9.233314831997268,0.34926718572274995,0.16536126156182335,0.008261101421621455,0.006566305780081665,0.009207809157961292
noisy_partial,ppo_ltc_lfm,5,0.9982328116893768,0.00029697300586740933,0.0012458597930239549,0.0004823092976915115,0.7880208333333333,0.03321103868110388,0.055819937390281335,0.021147845704456904,64.0,0.0,0.0,0.0,-72.81557329473243,4.726871312871095,9.502077670767875,3.3559311696421266,0.0032015034516613616,0.00021856983211441681,0.00019143479074406215,0.00012559870261313584,0.34198699568708746,0.2809991667891981,0.12142204015840281,0.10553479542551045,0.07899887688690796,0.012032247583835013,0.022937626562209,0.007587716031600018,64.0,0.0,0.0,0.0,0.2119791666666667,0.03321103868110388,0.055819937390281335,0.021147845704456904,64.0,0.0,0.0,0.0,78281.0,0.0,1536.0,0.0,13.267818778427317,0.7211913320464959,0.23212148580156886,0.01628129321468409,0.014057717032422049,0.008979884020816158
noisy_partial,ppo_mlp,5,0.9972359021504719,0.0012849858161107339,0.0023253537478354755,0.002356536505057441,0.7916666666666666,0.023581732130566187,0.060530842413591524,0.016659287909313356,64.0,0.0,0.0,0.0,-73.4714992545328,4.196810643021219,10.35479772898086,3.0532728676836487,0.0006805468523452873,5.0827175477265056e-05,3.909734705436774e-05,5.239794605232587e-05,0.0026828276614348093,0.0053656553228696195,0.005998985022885025,0.011997970045770048,0.08202365906909108,0.011961140363918925,0.026570203653469848,0.007268769064024264,64.0,0.0,0.0,0.0,0.20833333333333334,0.023581732130566187,0.060530842413591524,0.01665928790931336,64.0,0.0,0.0,0.0,56585.0,0.0,1536.0,0.0,3.803363458579406,0.12079675071873917,0.06653163460626577,0.004516358240564507,0.0033349631079157616,0.004449802730250733
noisy_partial,random_policy,5,0.9980043232440948,0.0005496186120896119,0.0014031378283319554,0.0006639192480194279,0.8177083333333334,0.017116329922036422,0.04918727086694685,0.007745712699110195,64.0,0.0,0.0,0.0,-78.11461076340794,2.5832776037162697,7.8349030765460395,1.3820725399464446,5.264437034687337e-06,9.187775575296631e-08,1.6452598750451475e-07,3.9869692555662726e-08,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.06856627435578654,0.007303050374883966,0.020152716847450992,0.003796991868292082,64.0,0.0,0.0,0.0,0.18229166666666666,0.017116329922036436,0.04918727086694685,0.007745712699110195,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
non_stationary,greedy_heuristic,5,0.9914162437121075,0.0014345973035741605,0.006773748780309457,0.0022095176926607827,0.8338541666666666,0.019235609700645206,0.06028313174770631,0.014808676216057115,64.0,0.0,0.0,0.0,-78.7036935033269,3.399784509171956,11.612392815859062,2.155407253714795,9.769459696447789e-06,2.2900952208284323e-07,4.156054284769001e-07,2.688045988249575e-07,1.7493685603141784,0.03035915642361616,0.12027352276882186,0.014297721541160232,0.07627441963801782,0.010761382411755184,0.02882956373178064,0.009141307478583216,64.0,0.0,0.0,0.0,0.16614583333333333,0.019235609700645195,0.06028313174770631,0.014808676216057122,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
non_stationary,ppo_gru,5,0.9975598414738972,0.0010627626985150447,0.0018653708271245315,0.0011133682606750447,0.7848958333333333,0.030574291919664924,0.04979848270597926,0.009787477403922046,64.0,0.0,0.0,0.0,-72.17888793573096,5.249987484552357,8.775373950958317,1.7603344777089265,0.0010580854425522074,6.751824549356665e-05,5.679021215843769e-05,9.460648107247329e-05,0.04529980445901553,0.05922430381550806,0.007380480600173399,0.014760961200346798,0.0800875092196899,0.013344283703935925,0.02292762494648237,0.0031503160431771834,64.0,0.0,0.0,0.0,0.2151041666666667,0.03057429191966495,0.04979848270597926,0.009787477403922046,64.0,0.0,0.0,0.0,36425.0,0.0,1536.0,0.0,5.216096345195547,0.2828005605224787,0.08852215179940685,0.005541392955717652,0.004431359979551621,0.007418407635790409
non_stationary,ppo_lfm,5,0.9976547320683797,0.0003842869104307535,0.00189798951964892,0.000534886544486026,0.7671875,0.020544878045120868,0.05991182104247399,0.02012425381810919,64.0,0.0,0.0,0.0,-68.99609751642993,3.5882118680219253,10.472927837384288,3.7941109853912245,0.0020089768209800244,0.00012652434748544733,9.646021651078961e-05,5.0640614145352625e-05,0.04692610229055087,0.09385220458110174,0.021113241444608282,0.042226482889216564,0.08865186338468144,0.009165349273969104,0.024508213939948585,0.011520107475486601,64.0,0.0,0.0,0.0,0.2328125,0.02054487804512085,0.05991182104247398,0.020124253818109193,64.0,0.0,0.0,0.0,78409.0,0.0,1536.0,0.0,8.688613661821,0.4050809472982764,0.15255276199119785,0.00997121990371436,0.007381248161760452,0.0038823724477658646
non_stationary,ppo_lstm,5,0.9976258079210918,0.0008335172955541138,0.0018034602166155053,0.00035058933723596035,0.7807291666666666,0.01642071121920253,0.057503804405082605,0.014961857632096147,64.0,0.0,0.0,0.0,-71.30950510444937,2.7464009139108216,9.883426452116778,2.589424900901667,0.0010285537366750456,1.4702478419765954e-05,4.083364726855525e-05,1.7487037620792255e-05,0.0,0.0,0.0,0.0,0.08327031649338702,0.007458995484977628,0.024023404217739915,0.005207863603147292,64.0,0.0,0.0,0.0,0.21927083333333336,0.016420711219202543,0.057503804405082605,0.014961857632096147,64.0,0.0,0.0,0.0,44745.0,0.0,1536.0,0.0,4.923291676584631,0.13038481529874762,0.08776787666138261,0.0012254084744402656,0.003161291181403638,0.001376699236820427
