round,communication_bytes,communication_megabytes,local_mean_background_fairness,local_mean_collision_rate,local_mean_episode_reward,local_mean_policy_entropy,local_mean_spectrum_utilization,local_mean_steps,local_mean_success_rate,local_mean_wall_clock_proxy_time,mean_background_fairness,std_background_fairness,mean_collision_rate,std_collision_rate,mean_episode_length,std_episode_length,mean_episode_reward,std_episode_reward,mean_mean_forward_time,std_mean_forward_time,mean_policy_entropy,std_policy_entropy,mean_spectrum_utilization,std_spectrum_utilization,mean_steps,std_steps,mean_success_rate,std_success_rate,mean_wall_clock_episode_seconds,std_wall_clock_episode_seconds,mean_wall_clock_proxy_time,std_wall_clock_proxy_time
1.0,3757488.0,3.5834197998046875,0.998885490000248,0.791015625,-73.09694367898629,1.9687105864286423,0.07794347044546157,64.0,0.208984375,64.0,0.9961676001548767,0.0006899833679199219,0.7578125,0.0078125,64.0,0.0,-67.41063943151389,1.3150397941470118,0.0031271474408640643,0.000160657590640767,0.3586127758026123,0.047483623027801514,0.08597764070145786,0.0028609614819288254,64.0,0.0,0.2421875,0.0078125,0.2244065449340269,0.01204447797499597,64.0,0.0
2.0,7514976.0,7.166839599609375,0.9977210238575935,0.76171875,-67.12168618895814,1.9797582477331161,0.09482778838719241,64.0,0.23828125,64.0,0.9990254938602448,0.0003501474857330322,0.703125,0.0,64.0,0.0,-59.19235009569678,0.009843538701534982,0.0031872751333139604,8.675870049046353e-07,0.5782325565814972,0.015897423028945923,0.10405512666329741,0.0,64.0,0.0,0.296875,0.0,0.229934154485818,2.890534233301878e-06,64.0,0.0
