policy_loss,value_loss,entropy,approx_kl
-0.011129577023287615,258.562255859375,2.032419204711914,0.0041907913982868195
-0.005935486406087875,210.91075642903647,2.0333507855733237,0.002675806482632955
-0.005448243270317714,179.57335408528647,2.0287784735361734,0.0032873439292112985
-0.008022084211309751,344.56980387369794,2.007241646448771,0.0023924633860588074
-0.00595773383975029,328.97593180338544,2.007108290990194,0.009385842829942703
-0.0012030623232324917,249.32262674967447,1.9924505949020386,0.002951188633839289
0.0014440249651670456,140.2126210530599,1.9621519247690837,0.0014812499284744263
-0.0008592385177810987,241.8535919189453,1.954832911491394,0.001110253855586052
-0.005716440578301747,182.52295939127603,1.961718479792277,0.0007941362758477529
-0.0018067910956839721,159.60787455240884,1.9546494483947754,0.0015129540115594864
-0.004497804368535678,198.98165893554688,1.9638830025990803,0.001057107001543045
-0.0005460754036903381,271.27187093098956,1.9313220183054607,0.0023816749453544617
0.0014405182252327602,366.82061767578125,1.9347327947616577,0.0022653682778278985
0.00042539214094479877,251.56644694010416,1.9304958979288738,0.002251237630844116
-0.0034217548867066703,168.90306091308594,1.9299790859222412,0.0011442241569360097
0.00018577867498000464,220.45228068033853,1.9044754107793171,0.0006433638433615366
-0.002453957994778951,209.42713928222656,1.885048747062683,0.0011807034413019817
-0.002879547576109568,207.1128896077474,1.879035234451294,0.0012105107307434082
-0.00923267969240745,176.1647745768229,1.884467363357544,0.001436983545621236
0.0009691758702198664,262.25537109375,1.8522050778071086,0.008005951841672262
0.0052170877655347185,365.2173767089844,1.8247400522232056,0.002658256640036901
0.0013160184025764465,267.7594401041667,1.798254410425822,0.0015931986272335052
-0.002194846048951149,294.73956298828125,1.7869589726130168,0.002305672193566958
-0.00453435443341732,240.98762003580728,1.7881635824839275,0.0016947630792856216
