episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-81.42042138753463,0.06695145345292985,0.8125,0.1875,64.0,2.044386386871338,0.9968876242637634,64.0,64.0,64.0,0.26924389402847737
-73.48855672851208,0.08515810244716704,0.78125,0.21875,64.0,2.00366473197937,0.9971010088920593,64.0,128.0,64.0,0.26711448293644935
-98.15471020713453,0.04282403853721917,0.875,0.125,64.0,1.8660221099853516,0.998395562171936,64.0,192.0,64.0,0.2676293089753017
-76.38984733596445,0.08021836867555976,0.796875,0.203125,64.0,1.8735263347625732,0.998569905757904,64.0,256.0,64.0,0.2713189920177683
-66.36941244676714,0.10172741813585162,0.75,0.25,64.0,2.038855791091919,0.9978899359703064,64.0,320.0,64.0,0.2650874740211293
-72.22148714847864,0.0784043949097395,0.765625,0.234375,64.0,1.8749959468841553,0.9977740049362183,64.0,384.0,64.0,0.266418359009549
-73.12581765092911,0.08486803947016597,0.765625,0.234375,64.0,1.8403329849243164,0.9980785846710205,64.0,448.0,64.0,0.27448149491101503
-76.3029020894319,0.0820539090782404,0.796875,0.203125,64.0,2.011786460876465,0.9962829947471619,64.0,512.0,64.0,1.5691344160586596
-83.66028359644119,0.061421125661581755,0.828125,0.171875,64.0,2.055769920349121,0.9976500272750854,64.0,576.0,64.0,0.2964882990345359
-91.75297827124598,0.03774832119233906,0.859375,0.140625,64.0,1.9500377178192139,0.9973532557487488,64.0,640.0,64.0,0.29532759299036115
-76.64787572249769,0.061631767777726054,0.796875,0.203125,64.0,1.967295527458191,0.9988266825675964,64.0,704.0,64.0,0.28226717305369675
-84.19056801870468,0.062020898796617985,0.828125,0.171875,64.0,2.013106346130371,0.9979336261749268,64.0,768.0,64.0,0.3017443270655349
-73.64988198913636,0.08068637736141682,0.78125,0.21875,64.0,1.9668269157409668,0.9993829131126404,64.0,832.0,64.0,0.2827451650518924
-88.47013398706915,0.05853685247711837,0.828125,0.171875,64.0,1.7891900539398193,0.9964622855186462,64.0,896.0,64.0,0.2717199350008741
-61.81457561366266,0.09787440276704729,0.6875,0.3125,64.0,1.8820432424545288,0.9987227320671082,64.0,960.0,64.0,0.27102288405876607
-74.88720236532394,0.07665275549516082,0.78125,0.21875,64.0,1.7263708114624023,0.9976415038108826,64.0,1024.0,64.0,1.550924157956615
-70.67893137745558,0.09434171253815293,0.75,0.25,64.0,1.7510952949523926,0.9973371028900146,64.0,1088.0,64.0,0.27610451891086996
-87.62710500285029,0.053523471811786294,0.875,0.125,64.0,1.914572834968567,0.9961149096488953,64.0,1152.0,64.0,0.27382487698923796
-72.81850469764326,0.08533806633204222,0.78125,0.21875,64.0,1.8241548538208008,0.9984144568443298,64.0,1216.0,64.0,0.27171906107105315
-78.05436913631861,0.06745755858719349,0.8125,0.1875,64.0,1.8588457107543945,0.9962816834449768,64.0,1280.0,64.0,0.2799321509664878
-83.11366050448274,0.0646829295437783,0.828125,0.171875,64.0,1.7096514701843262,0.9983694553375244,64.0,1344.0,64.0,0.2717711239820346
-57.59692942649129,0.11679474241100252,0.703125,0.296875,64.0,1.7184092998504639,0.9993848204612732,64.0,1408.0,64.0,0.27373435406479985
-77.8836207295768,0.06648224126547575,0.8125,0.1875,64.0,1.6912782192230225,0.9982534646987915,64.0,1472.0,64.0,0.2720137130236253
-78.34014916280285,0.08161512459628284,0.796875,0.203125,64.0,1.7506645917892456,0.998656153678894,64.0,1536.0,64.0,1.5121234509861097
