policy_loss,value_loss,entropy,approx_kl
-0.0047887082522114115,323.6452128092448,2.037590742111206,0.0010554492473602295
-0.003277595154941082,244.74835205078125,2.0349463621775308,0.002174168825149536
-0.0015503382310271263,407.8014322916667,2.0432961781819663,0.0016569352398316066
-0.009578271148105463,206.9194590250651,2.0357643763224282,0.0003431749840577443
-0.004023573050896327,271.3883972167969,2.0277950763702393,0.00640892672042052
-0.0015551410615444183,303.2293294270833,2.018834908803304,0.001808983584245046
0.0021163436273733773,166.69011433919272,2.014054854710897,0.0014979025969902675
-0.001305876610179742,155.1935577392578,1.986880858739217,0.0019982364028692245
-0.002370410909255346,103.94724527994792,1.957683523495992,0.0029283824066321054
-0.007287975400686264,283.44948323567706,1.907619595527649,0.0031188465654850006
-0.0038410822550455728,223.02132161458334,1.8983745574951172,0.002224805454413096
0.0008818544447422028,166.63048299153647,1.861611008644104,0.001160619780421257
0.0008708499372005463,249.80486043294272,1.8239928086598713,0.0014937116454044979
-0.0005596565703550974,177.2027842203776,1.7907390991846721,0.0017891774574915569
-0.0020828410051763058,247.73434448242188,1.7571326891581218,0.0005474332720041275
0.0003140668074289958,129.4292755126953,1.750483234723409,0.0008088368922472
-0.008118212533493837,111.80440266927083,1.7220850785573323,0.004658853635191917
-0.004091259712974231,223.3467254638672,1.7073899110158284,0.003948843727509181
0.002685531973838806,285.22645060221356,1.7062132755915325,0.009671563903490702
-0.00016228885700305304,154.63041178385416,1.6789323886235554,0.0018028529981772106
-0.0031642268101374307,193.64188639322916,1.649373730023702,0.004505464186271031
-0.0002735275775194168,234.7115732828776,1.6393619378407795,0.000771711270014445
-0.0058803629751006765,178.54088338216147,1.5993114709854126,0.0011489180227120717
-0.0016407289852698643,299.68255615234375,1.5488510131835938,0.0026910174638032913
