policy_loss,value_loss,entropy,approx_kl
-0.0024679837127526603,248.80512491861978,2.0749128659566245,2.8760482867558796e-05
-0.001215122640132904,226.73202514648438,2.0736215114593506,0.00048299506306648254
9.507313370704651e-05,315.4104919433594,2.073026259740194,0.0003197124848763148
-0.0001965059588352839,288.5474548339844,2.0727405548095703,0.00047835086782773334
7.2553132971127825e-06,233.18890380859375,2.072500705718994,0.00015020060042540231
-0.0006535685000320276,275.52842203776044,2.0722761154174805,0.00024249901374181113
-0.000676899217069149,321.73048909505206,2.0715696811676025,0.00012443835536638895
-0.0001831787327925364,333.92859903971356,2.070868174235026,0.00018058841427167258
-0.0006815064698457718,235.15156046549478,2.0704572995503745,0.0005189248671134313
-0.00103324589629968,269.33836873372394,2.069958448410034,0.0009579205264647802
-0.0002806062499682109,383.27245076497394,2.0694920221964517,0.0010856154064337413
-0.0009521283209323883,386.4888407389323,2.0686960220336914,0.000404994934797287
-0.004764874776204427,254.25562540690103,2.067227602005005,0.0005045440047979355
-0.0015286728739738464,358.15586344401044,2.064246575037638,0.0006573634843031565
-0.002467595972120762,258.1846110026042,2.061783949534098,0.0009117865314086279
-0.001766446977853775,318.5835367838542,2.0534528891245523,0.0012291899571816127
-0.00039476559807856876,242.81934102376303,2.045767863591512,0.0025380936761697135
-5.873975654443105e-05,238.45630391438803,2.0356743335723877,0.0011807711174090703
-0.0015780421284337838,373.60960896809894,2.0281864007314048,2.2523726026217144e-05
-0.0008971537463366985,249.9742177327474,2.023033698399862,0.001164953534801801
-0.002835221588611603,283.9509582519531,2.0150694052378335,0.0015789431830247243
-0.0003482196480035782,232.1692148844401,2.0034190018971763,0.0007805569718281428
0.00043968545893828076,199.57869974772134,1.9968609809875488,0.00036110853155454
0.00018882999817530313,294.58009847005206,1.9915869235992432,0.0014856426666180293
