episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-56.53002922367307,0.11543741170316935,0.6875,0.3125,64.0,2.051701068878174,0.9990165829658508,64.0,64.0,64.0,0.13504931796342134
-55.59996652901174,0.1136183098424226,0.671875,0.328125,64.0,2.0092856884002686,0.9989238977432251,64.0,128.0,64.0,0.12316662992816418
-66.66547795478257,0.0915017242077738,0.75,0.25,64.0,1.9529805183410645,0.999563455581665,64.0,192.0,64.0,0.12990516505669802
-58.76217389069497,0.10789344715885818,0.703125,0.296875,64.0,1.9798109531402588,0.9984604120254517,64.0,256.0,64.0,0.13408881600480527
-73.34079081942329,0.06984260678291321,0.78125,0.21875,64.0,2.012746810913086,0.9995289444923401,64.0,320.0,64.0,0.12739293300546706
-66.24914313089104,0.10101063689216971,0.75,0.25,64.0,1.9632649421691895,0.9979456067085266,64.0,384.0,64.0,0.1240603820187971
-82.80481614694001,0.04811096005141735,0.84375,0.15625,64.0,2.051072597503662,0.998763918876648,64.0,448.0,64.0,0.12338943604845554
-88.75646358951929,0.04567139921709895,0.890625,0.109375,64.0,2.060126304626465,0.9973765015602112,64.0,512.0,64.0,0.6497148729395121
-84.11747615672653,0.056848571402952075,0.84375,0.15625,64.0,2.034925937652588,0.996441662311554,64.0,576.0,64.0,0.12301801098510623
-66.37115920931107,0.08559178723953664,0.734375,0.265625,64.0,2.029752492904663,0.9957762360572815,64.0,640.0,64.0,0.1211952940793708
-74.17378115542235,0.08023726125247777,0.796875,0.203125,64.0,2.025963306427002,0.9991838335990906,64.0,704.0,64.0,0.12317892501596361
-67.99597558006644,0.08288397011347115,0.765625,0.234375,64.0,1.8961542844772339,0.9977326393127441,64.0,768.0,64.0,0.12226035201456398
-50.73348680213093,0.1345036611892283,0.65625,0.34375,64.0,1.9389657974243164,0.9985466003417969,64.0,832.0,64.0,0.12197114306036383
-67.11809366680683,0.08970274333842099,0.75,0.25,64.0,1.971448540687561,0.9996378421783447,64.0,896.0,64.0,0.12154001102317125
-58.203482807800185,0.11737124505452812,0.703125,0.296875,64.0,1.979885220527649,0.9986221194267273,64.0,960.0,64.0,0.1240283380029723
-86.54907699413596,0.04764930484816432,0.875,0.125,64.0,1.940356969833374,0.9997621178627014,64.0,1024.0,64.0,0.6732072449522093
-48.11014055088163,0.1357902481686324,0.640625,0.359375,64.0,2.0098507404327393,0.9998405575752258,64.0,1088.0,64.0,0.12752012198325247
-72.09578491821888,0.07782512065023184,0.78125,0.21875,64.0,1.9943270683288574,0.9987486004829407,64.0,1152.0,64.0,0.1316275920253247
-85.84746167212724,0.049263727851212025,0.875,0.125,64.0,1.945753812789917,0.9976024031639099,64.0,1216.0,64.0,0.14103624993003905
-87.40745989792053,0.04630209691822529,0.875,0.125,64.0,2.0027565956115723,0.9964317083358765,64.0,1280.0,64.0,0.13294327689800411
-78.56552681885661,0.06240187492221594,0.828125,0.171875,64.0,1.9889113903045654,0.9983496069908142,64.0,1344.0,64.0,0.12014906597323716
-60.15008841417732,0.11243849503807724,0.71875,0.28125,64.0,1.9910969734191895,0.9990032911300659,64.0,1408.0,64.0,0.127769197919406
-67.48998575378211,0.08538845949806273,0.75,0.25,64.0,2.0171146392822266,0.9997166395187378,64.0,1472.0,64.0,0.12818986491765827
-71.84369130954147,0.07918257266283035,0.78125,0.21875,64.0,1.87893807888031,0.9997621178627014,64.0,1536.0,64.0,0.6543228400405496
