episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-85.26334406770765,0.05494875949807465,0.859375,0.140625,107.28540711379351,1.9573124647140503,0.998397707939148,64.0,64.0,64.0,0.3024320730473846
-64.8664437012747,0.10099742328748107,0.734375,0.265625,99.9888060642574,2.031492233276367,0.9971601963043213,64.0,128.0,64.0,0.29409229406155646
-77.21574062202124,0.0812173078302294,0.8125,0.1875,100.07091812013465,1.9576445817947388,0.9973651170730591,64.0,192.0,64.0,0.3052339149871841
-79.09569571111354,0.06647991039790213,0.828125,0.171875,104.41180822359189,2.048267364501953,0.9994333982467651,64.0,256.0,64.0,0.29054957802873105
-70.35296154841782,0.08362508472055197,0.78125,0.21875,113.58770087813579,1.9673271179199219,0.9993852376937866,64.0,320.0,64.0,0.30748646799474955
-90.84212560281159,0.05506785912439227,0.890625,0.109375,99.01821771500286,2.0319008827209473,0.9976595640182495,64.0,384.0,64.0,0.29739335901103914
-75.70115535967054,0.07602583477273583,0.78125,0.21875,102.29084654219254,1.833316445350647,0.9992884993553162,64.0,448.0,64.0,0.2845741999335587
-80.6129508740967,0.06254887417890131,0.828125,0.171875,108.51073687120513,1.9649584293365479,0.9955599904060364,64.0,512.0,64.0,1.7077618519542739
-80.7650212888606,0.06873354129493237,0.859375,0.140625,89.99144114794694,1.8418971300125122,0.9992884993553162,64.0,576.0,64.0,0.27504355600103736
-82.86093988753855,0.06731613958254457,0.859375,0.140625,105.42260207220342,1.849001169204712,0.9994307160377502,64.0,640.0,64.0,0.27810065704397857
-70.9069093199447,0.09805296873673797,0.78125,0.21875,96.2700585614583,1.7661610841751099,0.9996381402015686,64.0,704.0,64.0,0.2761882490012795
-79.34394378885628,0.07264201156795025,0.8125,0.1875,110.73373075092206,1.8180186748504639,0.9990017414093018,64.0,768.0,64.0,0.2731844630325213
-75.53945221304895,0.0826869853772223,0.8125,0.1875,90.52207866608056,1.8011937141418457,0.9966162443161011,64.0,832.0,64.0,0.270535612013191
-80.57801263160073,0.06087155861314386,0.828125,0.171875,96.85612085868186,1.7521470785140991,0.9984236359596252,64.0,896.0,64.0,0.27625863801222295
-71.48717936174948,0.08955668099224567,0.75,0.25,102.11671252220776,1.7820959091186523,0.9954239726066589,64.0,960.0,64.0,0.275735498056747
-69.67326287238393,0.08688882668502629,0.765625,0.234375,114.66902349148079,1.4661777019500732,0.997510552406311,64.0,1024.0,64.0,1.5890920129604638
-68.94761632848532,0.09692519949749112,0.765625,0.234375,109.66600892427793,1.8979111909866333,0.998397707939148,64.0,1088.0,64.0,0.28792877099476755
-86.58523340038957,0.048304857686161995,0.875,0.125,96.01448915215069,1.4903614521026611,0.9961700439453125,64.0,1152.0,64.0,0.2923628679709509
-79.13677871786058,0.08293883362784982,0.828125,0.171875,97.76827553279513,1.6561636924743652,0.9993290901184082,64.0,1216.0,64.0,0.2826778490561992
-87.22913726530973,0.06315702921710908,0.875,0.125,110.80517045798861,1.6732559204101562,0.9982655644416809,64.0,1280.0,64.0,0.2883211070438847
-68.60960059575739,0.10367683181539178,0.765625,0.234375,90.02172682548968,1.808144211769104,0.997857928276062,64.0,1344.0,64.0,0.278502086061053
-48.55763907879595,0.14459864771924913,0.640625,0.359375,103.9057296018099,1.579806923866272,0.9981175065040588,64.0,1408.0,64.0,0.2810404079500586
-39.79707934893671,0.1683101048693061,0.59375,0.40625,98.9640773494979,1.489380121231079,0.9987135529518127,64.0,1472.0,64.0,0.32522894896101207
-73.88980715684595,0.08922470291145146,0.78125,0.21875,99.29565231622686,1.1860114336013794,0.9996130466461182,64.0,1536.0,64.0,2.0198152450611815
