policy_loss,value_loss,entropy,approx_kl
-0.009198807179927826,223.07035319010416,2.054149866104126,0.001472462589542071
-0.0040035974234342575,202.3215586344401,2.05395778020223,0.00023725628852844238
-0.0014243610203266144,227.0867919921875,2.0524234771728516,0.0013554443915685017
-0.004356180007259051,233.74085998535156,2.0470733642578125,0.001909238596757253
-0.0036085378378629684,148.44197591145834,2.0509844621022544,0.0010626061509052913
-0.001454565053184827,218.29106648763022,2.0465657711029053,0.0028229846308628717
0.0014251898974180222,255.67848205566406,2.046227773030599,0.0027119858811299005
-0.0021480840320388475,188.04115295410156,2.043280601501465,0.0010520989696184795
-0.0024678980310757956,312.932373046875,2.0425220330556235,0.0024378616362810135
-0.0026039990286032357,210.82949829101562,2.03341015179952,0.0019421987235546112
-5.4541354378064476e-05,363.25632731119794,2.033900737762451,0.001718004544576009
-0.0004631342987219493,316.3264465332031,2.0264229774475098,0.0013437786449988682
-0.001557006190220515,267.0037536621094,2.014323075612386,0.0007965105275313059
-0.0025594516967733703,209.7556610107422,2.006852388381958,0.0002962648868560791
-0.00519431009888649,173.71900431315103,2.006535847981771,0.0006430024902025858
-0.0027351267635822296,158.8366953531901,1.9942614237467449,0.000527272621790568
-0.002929345238953829,217.87454223632812,1.982413411140442,0.00029834484060605365
-0.00125505526860555,289.1499532063802,1.968550483385722,0.00225876085460186
-0.002401252587636312,309.94129435221356,1.9421950181325276,0.0006636188675959905
-0.005662996942798297,189.6652069091797,1.9255048831303914,0.0006489002456267675
0.0006025222440560659,207.98886108398438,1.8986806472142537,0.0018263539920250575
-0.0032414703940351806,173.07735697428384,1.884174386660258,0.0016555792341629665
0.0005898801609873772,176.32359313964844,1.8686002890268962,0.00041535372535387677
-0.0023398675645391145,249.06946818033853,1.8404593070348103,0.00098508782684803
