episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-44.894857846573004,0.15483515919186175,0.625,0.375,64.0,1.949889898300171,0.9992839097976685,64.0,64.0,64.0,0.0905957369832322
-51.995999876409776,0.13517554779537022,0.671875,0.328125,64.0,1.966982126235962,0.9964317083358765,64.0,128.0,64.0,0.08496098697651178
-39.6041349440813,0.14864209154620767,0.578125,0.421875,64.0,2.023052215576172,0.9992966651916504,64.0,192.0,64.0,0.08476672391407192
-55.70813787579536,0.1151057188399136,0.6875,0.3125,64.0,2.067628860473633,0.9989598393440247,64.0,256.0,64.0,0.08521172101609409
-55.34619511161001,0.1354720825329423,0.6875,0.3125,64.0,2.012258529663086,0.9968279600143433,64.0,320.0,64.0,0.08483439404517412
-49.37620640732352,0.13182250084355474,0.65625,0.34375,64.0,2.0414719581604004,0.9966437816619873,64.0,384.0,64.0,0.08438294194638729
-62.87191284671428,0.11228560982272029,0.75,0.25,64.0,2.0103001594543457,0.9980667233467102,64.0,448.0,64.0,0.08479696698486805
-49.55658183172345,0.1334553910419345,0.65625,0.34375,64.0,1.9553451538085938,0.9981734156608582,64.0,512.0,64.0,0.4702558609424159
-37.908027489576476,0.1606803743634373,0.578125,0.421875,64.0,2.0111167430877686,0.9976471066474915,64.0,576.0,64.0,0.08461050293408334
-56.10009374786171,0.12293701688759029,0.6875,0.3125,64.0,1.9348723888397217,0.9973765015602112,64.0,640.0,64.0,0.08539656398352236
-56.264928017556684,0.11201460496522486,0.671875,0.328125,64.0,1.783767580986023,0.9997788667678833,64.0,704.0,64.0,0.08464651391841471
-47.686889080703295,0.1389947566203773,0.640625,0.359375,64.0,1.9539520740509033,0.9986544847488403,64.0,768.0,64.0,0.08471368695609272
-67.53046494275337,0.0920528587885201,0.75,0.25,64.0,1.7767865657806396,0.9996111392974854,64.0,832.0,64.0,0.08505530701950192
-49.9363144124858,0.13461630255915225,0.640625,0.359375,64.0,1.7212376594543457,0.9982122778892517,64.0,896.0,64.0,0.08787830302026123
-57.53768514953555,0.11588330077938735,0.6875,0.3125,64.0,1.8436458110809326,0.9984667301177979,64.0,960.0,64.0,0.0897772969910875
-48.29870544727891,0.14036005176603794,0.640625,0.359375,64.0,1.5055670738220215,0.99884432554245,64.0,1024.0,64.0,0.47612348396796733
-20.19899051170796,0.2254722942598164,0.5,0.5,64.0,1.8054591417312622,0.999828577041626,64.0,1088.0,64.0,0.08803288906347007
-43.63296919614076,0.1396825269330293,0.59375,0.40625,64.0,1.251468539237976,0.9992572665214539,64.0,1152.0,64.0,0.08624876092653722
-48.23699636557141,0.1428673411719501,0.65625,0.34375,64.0,1.5528393983840942,0.9997565746307373,64.0,1216.0,64.0,0.08574666897766292
-66.38523556217552,0.0934860510751605,0.75,0.25,64.0,1.1317880153656006,0.999563455581665,64.0,1280.0,64.0,0.08977903996128589
-55.50213176459076,0.11371195642277598,0.6875,0.3125,64.0,1.3466931581497192,0.9978908896446228,64.0,1344.0,64.0,0.08539028000086546
-46.0659159317613,0.1385025919880718,0.640625,0.359375,64.0,1.5105992555618286,0.9947302341461182,64.0,1408.0,64.0,0.08576545491814613
-50.59846993144603,0.12682673544622958,0.640625,0.359375,64.0,1.3876622915267944,0.9992707967758179,64.0,1472.0,64.0,0.08603845699690282
-45.355726214684545,0.1501989292446524,0.625,0.375,64.0,1.6136682033538818,0.9973741769790649,64.0,1536.0,64.0,0.4558337280759588
