episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-49.92768105603754,0.1330399892758578,0.65625,0.34375,64.0,1.977710485458374,0.9984157085418701,64.0,64.0,64.0,0.21505185205023736
-59.086367578245714,0.12117714108899236,0.71875,0.28125,64.0,1.9509756565093994,0.9976941347122192,64.0,128.0,64.0,0.2087166110286489
-84.89722718335688,0.047969237668439746,0.859375,0.140625,64.0,2.049114227294922,0.997264564037323,64.0,192.0,64.0,0.2130601250100881
-71.41667735688388,0.07763026840984821,0.765625,0.234375,64.0,2.0478739738464355,0.9985263347625732,64.0,256.0,64.0,0.2110908420290798
-68.65600481741134,0.08799720229580998,0.765625,0.234375,64.0,2.0351219177246094,0.9999474883079529,64.0,320.0,64.0,0.21003671397920698
-65.9480242971331,0.10784376272931695,0.75,0.25,64.0,1.9912869930267334,0.9990407228469849,64.0,384.0,64.0,0.2221045979531482
-78.82845952641219,0.07134361378848553,0.828125,0.171875,64.0,2.0021915435791016,0.9993094205856323,64.0,448.0,64.0,0.2241365610389039
-78.23788830349221,0.06570928753353655,0.8125,0.1875,64.0,1.9529783725738525,0.9976876974105835,64.0,512.0,64.0,1.2495018920162693
-76.23160263519965,0.07942961459048092,0.796875,0.203125,64.0,1.9657305479049683,0.9939567446708679,64.0,576.0,64.0,0.22332264203578234
-95.58136704396456,0.0356506381649524,0.90625,0.09375,64.0,1.962191104888916,0.9924728274345398,64.0,640.0,64.0,0.22098682797513902
-85.60854639373719,0.06100281560793519,0.859375,0.140625,64.0,2.0291337966918945,0.9987039566040039,64.0,704.0,64.0,0.2216384430648759
-74.03916900306943,0.07229269715026021,0.78125,0.21875,64.0,2.015472650527954,0.9944690465927124,64.0,768.0,64.0,0.22137838101480156
-66.08143944889306,0.101305146003142,0.75,0.25,64.0,1.935640573501587,0.9994515776634216,64.0,832.0,64.0,0.21949228108860552
-71.6488127788529,0.08323588408529758,0.78125,0.21875,64.0,1.9959872961044312,0.9981678128242493,64.0,896.0,64.0,0.2257248719688505
-83.084381891042,0.046937987906858325,0.859375,0.140625,64.0,2.0451700687408447,0.9980810284614563,64.0,960.0,64.0,0.22285500296857208
-67.5071766709909,0.09413242852315307,0.75,0.25,64.0,1.9371120929718018,0.9967766404151917,64.0,1024.0,64.0,1.236202425090596
-89.3513090180233,0.04866183362901211,0.875,0.125,64.0,1.9763047695159912,0.9967271089553833,64.0,1088.0,64.0,0.21943748893681914
-74.69657096704468,0.07636204175651073,0.8125,0.1875,64.0,1.9029226303100586,0.9981114864349365,64.0,1152.0,64.0,0.22108196699991822
-77.8679254986346,0.0638966765254736,0.796875,0.203125,64.0,1.9611541032791138,0.9983335733413696,64.0,1216.0,64.0,0.28020125697366893
-85.92171813268214,0.046830083476379514,0.859375,0.140625,64.0,1.9072600603103638,0.9998677968978882,64.0,1280.0,64.0,0.3311323040397838
-87.04261416718367,0.04574401583522558,0.859375,0.140625,64.0,1.941640019416809,0.9970079660415649,64.0,1344.0,64.0,0.31434433604590595
-85.05654509440065,0.044625480426475406,0.84375,0.15625,64.0,1.8835653066635132,0.9967004656791687,64.0,1408.0,64.0,0.32083407090976834
-62.69070450030269,0.10278239869512618,0.734375,0.265625,64.0,1.8687630891799927,0.9991292953491211,64.0,1472.0,64.0,0.26700724207330495
-86.83831727765502,0.05962336389347911,0.859375,0.140625,64.0,1.7742984294891357,0.9952486753463745,64.0,1536.0,64.0,1.1979896579869092
