episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-64.40426793172956,0.12860478996299207,0.625,0.375,64.0,2.0346086025238037,0.9987969994544983,64.0,64.0,64.0,0.19549039693083614
-93.12686707973481,0.06874789181165397,0.75,0.25,64.0,2.060626268386841,0.997644305229187,64.0,128.0,64.0,0.1932324880035594
-106.90321883186697,0.05331128556281328,0.859375,0.140625,64.0,2.0531373023986816,0.9988782405853271,64.0,192.0,64.0,0.20200245699379593
-82.43207052201036,0.08036172273568809,0.703125,0.296875,64.0,2.0431766510009766,0.9985807538032532,64.0,256.0,64.0,0.19750259793363512
-92.9321339190006,0.07134714536368847,0.78125,0.21875,64.0,2.001232862472534,0.9961864948272705,64.0,320.0,64.0,0.19472474500071257
-85.97020051628354,0.0685829115100205,0.734375,0.265625,64.0,2.022144317626953,0.997333824634552,64.0,384.0,64.0,0.21365225105546415
-90.34668179899454,0.07067791349254549,0.765625,0.234375,64.0,1.8395252227783203,0.998678982257843,64.0,448.0,64.0,0.2639192349743098
-102.63404079154132,0.0645992080681026,0.796875,0.203125,64.0,2.0027213096618652,0.9978678226470947,64.0,512.0,64.0,1.2982811300316826
-90.44080566912889,0.07375388720538467,0.765625,0.234375,64.0,1.915311336517334,0.9977041482925415,64.0,576.0,64.0,0.25225393706932664
-97.58876852858812,0.049764615250751376,0.8125,0.1875,64.0,1.7840404510498047,0.9994511008262634,64.0,640.0,64.0,0.24197455099783838
-103.91850671581923,0.048838019371032715,0.84375,0.15625,64.0,1.7889158725738525,0.9994711875915527,64.0,704.0,64.0,0.2452758870786056
-86.76778440140188,0.07946854713372886,0.71875,0.28125,64.0,1.9447993040084839,0.9990489482879639,64.0,768.0,64.0,0.25119406601879746
-92.899821022898,0.07580886618234217,0.78125,0.21875,64.0,1.746035099029541,0.9989027380943298,64.0,832.0,64.0,0.2997736039105803
-103.7790740005672,0.0451498085167259,0.828125,0.171875,64.0,1.8164489269256592,0.997962474822998,64.0,896.0,64.0,0.3119377290131524
-105.49709277004003,0.05017305095680058,0.84375,0.15625,64.0,1.7880258560180664,0.9965171217918396,64.0,960.0,64.0,0.2752411150140688
-78.87659198418262,0.09822999453172088,0.703125,0.296875,64.0,1.7299065589904785,0.999335527420044,64.0,1024.0,64.0,1.3649842329323292
-94.88652822300796,0.056463604560121894,0.796875,0.203125,64.0,1.7289105653762817,0.996771514415741,64.0,1088.0,64.0,0.2557175630936399
-72.19360203258697,0.10821083281189203,0.65625,0.34375,64.0,1.5952799320220947,0.998126208782196,64.0,1152.0,64.0,0.2642258229898289
-119.79597759097815,0.034592920215800405,0.890625,0.109375,64.0,1.5528393983840942,0.9967278242111206,64.0,1216.0,64.0,0.2887629420729354
-97.76992962323129,0.06279855081811547,0.8125,0.1875,64.0,1.456223964691162,0.9984013438224792,64.0,1280.0,64.0,0.32649729296099395
-77.34828990846879,0.10435262101236731,0.6875,0.3125,64.0,1.564408779144287,0.9990328550338745,64.0,1344.0,64.0,0.38961008202750236
-81.48152119517327,0.07767458842135966,0.734375,0.265625,64.0,1.5942530632019043,0.99802166223526,64.0,1408.0,64.0,0.30711668205913156
-86.5765400737524,0.08585605106782168,0.734375,0.265625,64.0,1.6557990312576294,0.9986435174942017,64.0,1472.0,64.0,0.30891005299054086
-103.24990283325315,0.05004891997668892,0.8125,0.1875,64.0,1.5569944381713867,0.9991800785064697,64.0,1536.0,64.0,1.6279199450509623
