policy_loss,value_loss,entropy,approx_kl
-0.0057333360115687055,139.25370279947916,2.0495641231536865,0.003387779618302981
-0.002866049607594808,197.21106974283853,2.0549818674723306,0.0012688562273979187
-0.003210844782491525,99.4241714477539,2.053886890411377,8.961123724778493e-05
-0.0010501512636741002,185.47333780924478,2.054278532663981,0.0026122195025285086
-0.0034347381442785263,120.61336517333984,2.0572359561920166,0.00020394474267959595
-0.003971868505080541,169.33709716796875,2.0497090021769204,0.004599275688330333
-0.0011316177745660145,82.20191192626953,2.0475499629974365,0.001448892056941986
-0.0025756297012170157,139.16061401367188,2.047285477320353,0.0009176774571339289
-0.0034629739820957184,64.2714729309082,2.039108673731486,0.0036497246474027634
-0.0037550305326779685,88.16528828938802,2.0313480695088706,0.001396303375562032
0.000265585258603096,248.57020060221353,2.0236204465230307,0.004224832480152448
-0.002010007699330648,113.96983337402344,2.0074915091196694,0.0018057941148678462
-0.00038978209098180133,152.79006958007812,2.0046830972035727,0.0017049418141444523
-0.001243813739468654,187.98331197102866,2.000712831815084,0.00013925631841023764
-0.0041457464297612505,133.58389790852866,1.9981398979822795,0.0005577728152275085
-0.002377300833662351,102.38142649332683,1.9794180393218994,0.0001301448792219162
-0.0006034548083941141,137.99047342936197,1.9766260385513306,0.0005586817860603333
-0.0012876751522223155,105.53650410970052,1.959171175956726,0.0009506512433290482
-0.002667004242539406,26.040468215942383,1.9483488003412883,0.0006803677727778753
-0.002520384887854258,105.17639668782552,1.9327205816904705,0.0009743142873048782
-0.001662365160882473,83.80583953857422,1.922111988067627,0.0019459538161754608
-0.0012840721756219864,151.56400044759116,1.9188385804494221,0.00011942411462465922
0.0005789998297890028,129.04475911458334,1.9234325488408406,0.0002975525955359141
0.00040244031697511673,126.99118550618489,1.9189635912577312,0.00016178314884503683
