episode_reward,spectrum_utilization,collision_rate,success_rate,wall_clock_proxy_time,policy_entropy,background_fairness,steps,train_step,episode_length,wall_clock_training_seconds
-79.03709166646001,0.066605010535568,0.8125,0.1875,64.0,1.993935465812683,0.997449517250061,64.0,64.0,64.0,0.21523427695501596
-88.09749703439884,0.04600551864132285,0.875,0.125,64.0,2.004856586456299,0.9977943897247314,64.0,128.0,64.0,0.20743937301449478
-79.73106833808124,0.06288056843914092,0.828125,0.171875,64.0,1.8718831539154053,0.996147871017456,64.0,192.0,64.0,0.1970983078936115
-71.05199241675436,0.0869184429757297,0.765625,0.234375,64.0,1.9892380237579346,0.993903636932373,64.0,256.0,64.0,0.204483108012937
-60.658412315789604,0.1228324908297509,0.734375,0.265625,64.0,1.9672207832336426,0.9987261295318604,64.0,320.0,64.0,0.20661804697010666
-89.5854074385017,0.04712539492174983,0.890625,0.109375,64.0,1.995033860206604,0.9953814148902893,64.0,384.0,64.0,0.22087733692023903
-84.70368294809013,0.05223533743992448,0.859375,0.140625,64.0,1.9759559631347656,0.9971329569816589,64.0,448.0,64.0,0.2345655260141939
-49.10814605951308,0.13600603467784822,0.640625,0.359375,64.0,1.9173328876495361,0.9983914494514465,64.0,512.0,64.0,1.2023759719450027
-64.19553990066053,0.11003860086202621,0.75,0.25,64.0,1.8675377368927002,0.9994008541107178,64.0,576.0,64.0,0.20408177701756358
-82.96521198358388,0.04729325696825981,0.84375,0.15625,64.0,1.9771794080734253,0.992668867111206,64.0,640.0,64.0,0.21414333500433713
-80.4777113132179,0.056887176586315036,0.84375,0.15625,64.0,2.0108518600463867,0.9974939227104187,64.0,704.0,64.0,0.2103145740693435
-74.01354244910182,0.08258596854284406,0.796875,0.203125,64.0,1.8826438188552856,0.9986178278923035,64.0,768.0,64.0,0.20536487409844995
-71.77236542776228,0.08257202384993434,0.78125,0.21875,64.0,1.80487859249115,0.9981516003608704,64.0,832.0,64.0,0.20771982404403389
-88.68348707556727,0.043256509117782116,0.890625,0.109375,64.0,1.8248907327651978,0.9990752339363098,64.0,896.0,64.0,0.21126704197376966
-81.3039548452478,0.0550329911056906,0.84375,0.15625,64.0,1.7779388427734375,0.9990243911743164,64.0,960.0,64.0,0.23150775802787393
-82.3258656345308,0.06113702477887273,0.84375,0.15625,64.0,1.8530869483947754,0.9986552000045776,64.0,1024.0,64.0,1.1901134040672332
-82.46149852667006,0.05971615598537028,0.84375,0.15625,64.0,1.6298730373382568,0.996868371963501,64.0,1088.0,64.0,0.27020940999500453
-91.28432992308517,0.03818706120364368,0.890625,0.109375,64.0,1.5594373941421509,0.9965112805366516,64.0,1152.0,64.0,0.21170456998515874
-83.97613616250457,0.06034617871046066,0.859375,0.140625,64.0,1.5404331684112549,0.999355137348175,64.0,1216.0,64.0,0.23991152190137655
-64.18488387651742,0.09224467677995563,0.734375,0.265625,64.0,1.6795263290405273,0.9991776347160339,64.0,1280.0,64.0,0.23198719404172152
-80.93605128750207,0.06461700843647122,0.84375,0.15625,64.0,1.4578886032104492,0.9992352724075317,64.0,1344.0,64.0,0.22528832801617682
-73.7656154079363,0.07189000817015767,0.796875,0.203125,64.0,1.4941492080688477,0.997157633304596,64.0,1408.0,64.0,0.2835051000583917
-80.13292594514789,0.0747847780585289,0.828125,0.171875,64.0,1.7112324237823486,0.9965237975120544,64.0,1472.0,64.0,0.2065256159985438
-87.41629919372498,0.049226676346734166,0.875,0.125,64.0,1.9486744403839111,0.9964720010757446,64.0,1536.0,64.0,1.0716499260161072
