scenario,model,seed,eval_episodes,policy_type,is_trainable,family,dt_aware,cell_kinds,hidden_dim,num_heads,parameter_count,param_error_frac,train_steps,declared_train_steps,num_updates,total_gradient_steps,max_first_epoch_ratio_deviation,final_policy_loss,final_value_loss,final_approx_kl,final_clip_fraction,final_explained_variance,first_update_explained_variance,first_update_policy_entropy_mean,final_policy_entropy_mean,first_update_mean_rollout_return,final_mean_rollout_return,mean_eval_return_untrained,mean_eval_return_trained,wall_train_seconds,wall_eval_seconds,eval_action_histogram_entropy,mean_action_histogram_entropy,mean_background_fairness,mean_collision_rate,mean_episode_return,mean_eval_return,mean_mean_dt,mean_num_background_users_mean,mean_policy_entropy_nats,mean_sim_time,mean_spectrum_utilization,mean_steps,mean_success_rate,num_eval_episodes,std_action_histogram_entropy,std_background_fairness,std_collision_rate,std_episode_return,std_mean_dt,std_num_background_users_mean,std_policy_entropy_nats,std_sim_time,std_spectrum_utilization,std_steps,std_success_rate,untrained_eval_action_histogram_entropy,untrained_mean_action_histogram_entropy,untrained_mean_background_fairness,untrained_mean_collision_rate,untrained_mean_episode_return,untrained_mean_eval_return,untrained_mean_mean_dt,untrained_mean_num_background_users_mean,untrained_mean_policy_entropy_nats,untrained_mean_sim_time,untrained_mean_spectrum_utilization,untrained_mean_steps,untrained_mean_success_rate,untrained_num_eval_episodes,untrained_std_action_histogram_entropy,untrained_std_background_fairness,untrained_std_collision_rate,untrained_std_episode_return,untrained_std_mean_dt,untrained_std_num_background_users_mean,untrained_std_policy_entropy_nats,untrained_std_sim_time,untrained_std_spectrum_utilization,untrained_std_steps,untrained_std_success_rate,wall_seconds
irregular_dt,greedy_heuristic,307,32,heuristic,False,heuristic,False,,0,0,0,,0,0,0,0,,,,,,,,,,,,22.539535022613936,22.539535022613936,0.0,0.2848825820001366,1.7817446781747308,1.7817446781747308,0.9589477730202428,0.25830078125,22.539535022613936,22.539535022613936,1.0260708947213613,4.0,0.0,65.66853726216712,0.3780966822075868,64.0,0.74169921875,32.0,0.1493592149425328,0.0292264225643296,0.0874323447114018,15.849405708985424,0.1158479653942992,0.0,0.0,7.414269785235148,0.0515885117513961,0.0,0.0874323447114018,,,,,,,,,,,,,,,,,,,,,,,,,,0.2849372249993394
irregular_dt,greedy_heuristic,401,32,heuristic,False,heuristic,False,,0,0,0,,0,0,0,0,,,,,,,,,,,,18.738288349497655,18.738288349497655,0.0,0.3080666799996834,1.819773192095644,1.819773192095644,0.9609801525474836,0.28076171875,18.738288349497655,18.738288349497655,1.0313928964194008,4.0,0.0,66.00914537084165,0.3698219707458381,64.0,0.71923828125,32.0,0.117725246702383,0.0228722846132052,0.0714410702805266,13.010518726655835,0.0933121383304173,0.0,0.0,5.9719768531467095,0.0413122318360649,0.0,0.0714410702805266,,,,,,,,,,,,,,,,,,,,,,,,,,0.3081190519997108
irregular_dt,greedy_heuristic,499,32,heuristic,False,heuristic,False,,0,0,0,,0,0,0,0,,,,,,,,,,,,24.76592359943836,24.76592359943836,0.0,0.2876566670001921,1.7510379370061586,1.7510379370061586,0.9555228077026984,0.2509765625,24.76592359943836,24.76592359943836,1.015703388246949,4.0,0.0,65.00501684780475,0.3885423623985596,64.0,0.7490234375,32.0,0.1441993952310628,0.0495233162509451,0.0766399381180993,12.726553403667252,0.0880669258673354,0.0,0.0,5.63628325550947,0.0386124884604787,0.0,0.0766399381180993,,,,,,,,,,,,,,,,,,,,,,,,,,0.2877100949999658
irregular_dt,greedy_heuristic,601,32,heuristic,False,heuristic,False,,0,0,0,,0,0,0,0,,,,,,,,,,,,22.327923362206384,22.327923362206384,0.0,0.297314985000412,1.7730332897353982,1.7730332897353982,0.9517993079691396,0.26318359375,22.327923362206384,22.327923362206384,1.002301257091492,4.0,0.0,64.14728045385547,0.3834902792598523,64.0,0.73681640625,32.0,0.1392116026845795,0.0428129284347092,0.0768558410092636,14.27940143825561,0.0981741336207526,0.0,0.0,6.283144551728176,0.046777377635767,0.0,0.0768558410092636,,,,,,,,,,,,,,,,,,,,,,,,,,0.2974066679998941
irregular_dt,ppo_cfc,7,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,2.384185791015625e-06,0.0055602774955332,14.707284808158876,0.0122671698142463,0.0926106770833333,0.0146291255950927,-0.0003865957260131,2.0284385047852997,0.845808241982013,-48.23365783691406,-28.053260803222656,-45.21163492693864,-25.163675573593604,197.1772786069996,0.8354003480008032,0.649914934145459,0.649914934145459,0.943755257926704,0.48291015625,-25.163675573593604,-25.163675573593604,1.011710026319081,4.0,0.8033057991960959,64.74944168442119,0.2096564252494506,64.0,0.51708984375,32.0,0.056910222030653,0.0350024721136573,0.0972930256805149,18.0264593737401,0.0979629343417021,0.0,0.068963755215053,6.269627797868933,0.052072849039327,0.0,0.0972930256805149,0.2839454431123674,0.2839454431123674,0.9434917483380476,0.6103515625,-45.21163492693864,-45.21163492693864,1.011710026319081,4.0,2.025409660069272,64.74944168442119,0.1594184473448952,64.0,0.3896484375,32.0,0.132886089470722,0.0379291783422962,0.1327514508126788,24.539861111966573,0.0979629343417021,0.0,0.003209848853432,6.269627797868933,0.0668542117992511,0.0,0.1327514508126788,199.590719328
irregular_dt,ppo_cfc,19,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,2.384185791015625e-06,0.0052642675582319,16.377199331919353,0.0244265784567687,0.1598307291666666,0.0459684133529663,0.000515878200531,2.0313887894153595,0.6614825520664454,-50.54184341430664,-29.66161346435547,-42.71582093874338,-30.806328402224025,196.51869153000007,0.8073202850000598,0.7617292349257563,0.7617292349257563,0.9427629112810476,0.52294921875,-30.806328402224025,-30.806328402224025,1.0285036952430835,4.0,0.8133083728662314,65.82423649555734,0.1990060466837638,64.0,0.47705078125,32.0,0.1306218429826159,0.0559217791122553,0.108392938697804,19.454871868440748,0.085503588259771,0.0,0.1707529938233633,5.472229648625348,0.0493241042518083,0.0,0.108392938697804,1.162764922666189,1.162764922666189,0.9448405192137892,0.5947265625,-42.71582093874338,-42.71582093874338,1.0285036952430835,4.0,2.031338337576017,65.82423649555734,0.1675221609744674,64.0,0.4052734375,32.0,0.0998200523443579,0.0555230501114377,0.0954386891988573,17.254202890680833,0.085503588259771,0.0,0.0018298634669186,5.472229648625348,0.0449660183689016,0.0,0.0954386891988573,198.9047157720006
irregular_dt,ppo_cfc,23,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,2.86102294921875e-06,0.0040662877727299,18.199575940767925,0.0059723580197896,0.0421549479166666,0.0663240551948547,0.0011976957321166,2.052037291228771,0.638047440443188,-44.70055770874024,-29.15618896484375,-45.18667757672472,-27.509698365154215,195.66489099199956,0.7986090639997201,0.7668568530901467,0.7668568530901467,0.9478692756683992,0.50830078125,-27.509698365154215,-27.509698365154215,1.0233309311010843,4.0,0.622187804798159,65.4931795904694,0.2141331179199636,64.0,0.49169921875,32.0,0.1410298529798525,0.0352288436239295,0.1212187091525412,21.285976013886245,0.0826808276405754,0.0,0.1181628673269371,5.291572968996827,0.0574623181534614,0.0,0.1212187091525412,0.2740824528901761,0.2740824528901761,0.9492448260914592,0.61572265625,-45.18667757672472,-45.18667757672472,1.0233309311010843,4.0,2.0555848978692666,65.4931795904694,0.1662346552115451,64.0,0.38427734375,32.0,0.1483823352091476,0.0325770092835031,0.1203897995768872,22.378506084818312,0.0826808276405754,0.0,0.0037975632596182,5.291572968996827,0.0608307111352487,0.0,0.1203897995768872,198.1316048610006
irregular_dt,ppo_cfc,41,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,1.9073486328125e-06,0.0174869870922217,21.642843921979267,0.026731669291621,0.1365559895833333,0.0887141823768615,-0.0073816776275634,2.04969672113657,0.5360838705673814,-50.33027267456055,-34.72721099853516,-37.76007467036709,-29.70041049890813,195.5996743880005,0.8083862710000176,0.6231030012712345,0.6231030012712345,0.9503291229658856,0.51806640625,-29.70041049890813,-29.70041049890813,1.0182117276271203,4.0,0.5048992151769198,65.1655505681357,0.204948560520447,64.0,0.48193359375,32.0,0.0702068407324683,0.0376704130290127,0.1313748810075244,22.67422809578592,0.0896436014341393,0.0,0.1096726676706045,5.737190491784914,0.0589291429982185,0.0,0.1313748810075244,1.3940825206156404,1.3940825206156404,0.9624613319162936,0.57080078125,-37.76007467036709,-37.76007467036709,1.0182117276271203,4.0,2.051811322569847,65.1655505681357,0.1832466285220339,64.0,0.42919921875,32.0,0.0996963599010809,0.0249455108469205,0.0823083466312554,14.739547308134233,0.0896436014341393,0.0,0.0024610299590373,5.737190491784914,0.042965076892165,0.0,0.0823083466312554,197.98595623300025
irregular_dt,ppo_cfc,89,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,2.264976501464844e-06,0.0013251203733185,15.715025663375854,0.0048455534658084,0.0514322916666666,0.0747333765029907,-0.003013253211975,2.0600873045623302,0.7343981205485761,-51.45302963256836,-29.41340065002441,-51.15285727169488,-29.173687404729964,190.77563028400075,0.7892936689995622,0.878162718555785,0.878162718555785,0.9473935605726548,0.5146484375,-29.173687404729964,-29.173687404729964,1.04518777612895,4.0,0.7575440278196766,66.8920176722528,0.2082215209407475,64.0,0.4853515625,32.0,0.1328858703151567,0.0447167535066704,0.1058973856458274,18.50493386227152,0.1017645619778547,0.0,0.1693488092582484,6.512931966582705,0.0496300292525994,0.0,0.1058973856458274,0.9472381818283582,0.9472381818283582,0.9426769228387446,0.64599609375,-51.15285727169488,-51.15285727169488,1.04518777612895,4.0,2.060275997966528,66.8920176722528,0.1477433099165576,64.0,0.35400390625,32.0,0.1387150974701007,0.0498149429041163,0.0838352031865788,15.771718243525196,0.1017645619778547,0.0,0.001271408174725,6.512931966582705,0.038116910454991,0.0,0.0838352031865788,191.60854366199965
irregular_dt,ppo_cfc,101,32,neural,True,liquid,True,cfc+cfc,55,0,39994,-0.00015,163840,163840,160,3840,2.1457672119140625e-06,0.0028869810824592,18.823659380277,0.0106741645819662,0.0869140625,0.132848858833313,-0.0034511089324951,2.022197544574737,0.6804314726032317,-45.86149978637695,-33.6592903137207,-48.95452976083949,-34.78277862401965,196.76337560699997,0.8005091069999253,0.610202420690728,0.610202420690728,0.9554080197083148,0.5517578125,-34.78277862401965,-34.78277862401965,1.045312391178958,4.0,0.6990192924604344,66.89999303545332,0.1935551453983506,64.0,0.4482421875,32.0,0.0977446561778888,0.0478162529729308,0.1193445680185208,21.73126888444717,0.0991190129856749,0.0,0.1110118253370852,6.343616831083193,0.0583567353148464,0.0,0.1193445680185208,0.7335920073167662,0.7335920073167662,0.9593403980926448,0.6376953125,-48.95452976083949,-48.95452976083949,1.045312391178958,4.0,2.0233195441542198,66.89999303545332,0.1535808849260684,64.0,0.3623046875,32.0,0.2364315178689031,0.0384338204087106,0.0801911835274136,14.06452291906315,0.0991190129856749,0.0,0.0024774085724612,6.343616831083193,0.0356442377669839,0.0,0.0801911835274136,197.60894984399965
